snapshot_utc,trace_schema,cert_type,root_combo,epoch_no,cert_count,distinct_stake_addresses,distinct_targets
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,517,15,13,13
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,518,20,18,14
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,519,17,16,14
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,520,48,48,28
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,521,68,65,37
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,522,52,49,37
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,523,65,61,41
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,524,55,54,32
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,525,56,53,39
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,526,43,40,32
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,527,37,34,28
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,528,34,30,27
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,529,14,14,12
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,530,18,18,15
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,531,34,32,23
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,532,25,24,22
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,533,17,17,16
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,534,26,26,22
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,535,34,32,24
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,536,19,17,15
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,537,26,25,20
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,538,16,15,15
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,539,13,12,13
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,540,15,15,14
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,541,18,18,15
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,542,12,11,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,543,21,20,17
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,544,14,13,13
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,545,15,14,15
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,546,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,547,14,14,13
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,548,8,8,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,549,11,11,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,550,13,13,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,551,17,15,15
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,552,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,553,11,11,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,554,15,14,13
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,555,11,10,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,556,12,12,12
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,557,19,18,15
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,558,11,11,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,559,20,19,15
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,560,10,9,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,561,12,11,12
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,562,14,13,12
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,563,8,8,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,564,9,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,565,12,10,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,566,19,17,16
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,567,11,10,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,568,9,9,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,569,12,12,12
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,570,29,29,23
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,571,12,12,12
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,572,18,18,18
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,573,14,14,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,574,14,13,13
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,575,20,19,18
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,576,36,32,28
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,577,10,10,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,578,8,8,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,579,11,11,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,580,10,10,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,581,13,13,13
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,582,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,583,11,11,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,584,7,7,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,585,12,12,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,586,16,15,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,587,15,15,14
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,588,9,8,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,589,12,12,12
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,590,8,8,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,591,10,10,10
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,592,13,12,12
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,593,12,12,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,594,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,595,9,9,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,596,10,8,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,597,13,13,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,598,8,7,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,599,14,12,12
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,600,6,6,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,601,5,5,5
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,602,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,603,9,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,604,12,12,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,605,12,12,11
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,606,7,6,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,607,8,8,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,608,8,8,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,609,4,4,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,610,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,611,10,10,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,612,12,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,613,7,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,614,8,8,7
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,615,10,9,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,616,8,7,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,618,4,4,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,619,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,620,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,621,4,3,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,622,2,2,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,623,4,4,4
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,624,8,7,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,625,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,626,8,6,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,627,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,628,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,629,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,630,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,631,8,7,8
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,632,9,8,9
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,633,3,3,2
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,634,6,6,6
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,emurgo+iog,635,3,3,3
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,208,3934,3103,437
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,209,1840,1579,514
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,210,1661,1453,462
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,211,1394,1233,368
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,212,1076,984,227
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,213,1239,1130,217
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,214,1401,1282,218
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,215,1348,1192,241
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,216,977,883,222
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,217,743,670,184
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,218,664,615,180
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,219,751,681,187
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,220,720,662,179
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,221,637,594,163
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,222,628,580,156
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,223,599,542,148
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,224,621,574,158
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,225,569,525,166
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,226,726,671,151
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,227,845,803,152
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,228,2002,1903,211
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,229,1511,1416,248
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,230,1976,1822,256
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,231,2124,1925,287
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,232,3638,3253,359
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,233,2535,2233,335
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,234,2548,2081,345
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,235,1974,1664,301
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,236,1871,1647,302
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,237,1571,1418,278
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,238,2345,2086,303
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,239,3101,2765,342
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,240,4997,4525,425
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,241,3984,3583,395
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,242,4941,4499,402
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,243,3981,3630,397
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,244,4136,3730,407
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,245,7867,6987,494
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,246,15125,13387,617
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,247,16841,14844,659
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,248,16752,14743,727
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,249,19172,16941,764
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,250,16865,14853,741
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,251,16099,14311,749
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,252,13609,12196,728
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,253,12698,11463,738
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,254,14901,13357,746
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,255,10402,9294,679
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,256,10183,9094,674
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,257,9805,8706,680
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,258,8164,7240,640
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,259,9192,8204,649
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,260,6000,5410,552
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,261,4111,3728,476
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,262,3972,3602,447
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,263,3983,3645,464
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,264,4700,4265,479
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,265,5025,4550,507
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,266,4880,4344,513
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,267,3563,3252,459
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,268,2944,2679,445
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,269,3006,2732,450
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,270,2335,2151,403
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,271,1967,1824,366
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,272,1630,1511,324
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,273,1672,1541,325
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,274,1509,1399,333
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,275,2049,1900,318
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,276,2008,1802,347
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,277,1608,1458,331
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,278,1348,1227,314
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,279,1485,1372,310
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,280,1497,1393,323
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,281,1720,1565,321
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,282,1562,1452,314
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,283,2214,2034,351
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,284,2537,2291,358
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,285,2889,2667,403
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,286,2168,2015,360
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,287,1953,1833,349
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,288,2201,2022,370
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,289,1790,1665,328
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,290,1812,1679,329
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,291,2025,1875,297
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,292,1467,1380,284
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,293,1551,1435,273
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,294,1739,1601,280
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,295,1667,1523,283
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,296,1358,1264,297
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,297,1521,1406,294
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,298,1548,1413,266
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,299,1433,1293,294
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,300,1248,1165,284
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,301,1429,1338,283
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,302,1908,1785,294
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,303,3199,2947,291
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,304,2480,2286,282
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,305,2232,2073,269
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,306,2654,2455,299
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,307,3221,2978,310
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,308,1883,1752,303
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,309,1593,1467,257
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,310,1191,1111,250
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,311,1146,1071,282
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,312,1269,1174,263
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,313,1182,1103,282
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,314,1345,1249,280
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,315,7640,6679,347
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,316,3732,3278,287
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,317,1249,1154,274
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,318,1212,1107,242
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,319,1294,1143,262
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,320,1081,985,255
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,321,5815,5107,548
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,322,1574,1425,371
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,323,1591,1465,370
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,324,1301,1232,363
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,325,990,918,301
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,326,1444,1333,305
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,327,1432,1331,320
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,328,1523,1415,329
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,329,1579,1469,283
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,330,804,759,254
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,331,617,579,221
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,332,510,491,197
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,333,530,481,198
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,334,588,548,221
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,335,593,553,228
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,336,505,472,211
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,337,453,419,196
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,338,715,674,236
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,339,595,543,228
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,340,540,509,199
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,341,465,441,199
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,342,423,396,175
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,343,376,349,170
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,344,393,360,148
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,345,383,362,155
2026-06-11T13:54:37Z,abcde_forensics_stage_founders_depth14,spo_delegation,iog,346,341,316,143
