address,has_script,qty_night,utxos,pct_of_supply
addr1q8xxwmdxfjpqw378d68d83f69rdf97ctvwt9zajw2ut0tadza3he4lkr6eeqf6fxqt3zx59m54gyaqgxy4g5en6vncws9ku0yy,false,393267.435655,13,0.0016
addr1vxhyxumuh98fxf9y4d4z98q34lmtpgqaxxu92thp2ynvnrcf38k4w,false,393258.12871,1,0.0016
addr1qykdxh9tyk8crxrjz2uqz9zxdegsegq0vy0l5trkxmyrvqnl592f0m4dype6mh2wry3cru4ak7x0nd9g9w300w3kgkzqy6c8nj,false,393088.792267,14,0.0016
addr1qyzwkaf84yaavfyga7uvcmc7d8ht08nqxt6qpmpy8r5dcgvhquusvdnttky907chr27tfdwt0zlaup05l00sj63tequqyv5399,false,393012.98,1,0.0016
addr1qxpr2zy6znmyzmfqwkzdlvdccqpuc0mxm83t962ert32puapwl4g0uw6rp37svdts7ynfcutrsyzd5ac8jurh57s9x5q7jycy5,false,392787.917324,12,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwt4wfrz4zgmk52gjdf4rsk7y5dky76rkgktrd2876j27ycsgq6amh,true,392620.300067,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwfqer24mrmlwhu904sfwat44huqfkrgsvyfl8nt5qzrkggq7tjrye,true,392097.244614,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw28wuplafr70ez705a8lxa45mxmqgxhdatj3kpnkywfhdgsxsppm0,true,391804.287289,1,0.0016
addr1q9jufgh7f2msn5450rkcs8m7d603rv586fg7ytetlzu0hhz8wuplafr70ez705a8lxa45mxmqgxhdatj3kpnkywfhdgsdcz9c7,false,391804.287286,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvea9uytfzu4093u5av3v8qsyqx2ff6ptqphyks33lygx6q0g0u72,true,391599.17157,1,0.0016
addr1z8p79rpkcdz8x9d6tft0x0dx5mwuzac2sa4gm8cvkw5hcnpe5sr7aa388r7g8zrsv95jpl3xzq680a98evwx7e3exc7q279xrl,true,391349.553548,1,0.0016
addr1qxd325k59v5zutl39drmknmjt4cz3vah94readmtgva27zzjqwf6ykfcuumuv6shvw6nmvrjg820s4dhm7y08vzmjn5qvyfd9t,false,391349.170592,3,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwws7hyn9k2cr2ew2lurksw2p98n7shk8d497cwygg2laq9que7tyx,true,391314.51858,1,0.0016
addr1qynvxpkcv55t3rnqswrsqa6yc0fspreara74wem7aql60cu8g5y42u6f276yrvkvgmkl9ygd9uy37ayyt774gs9d2tasrd2vy5,false,391047.024028,10,0.0016
addr1q8x8rdclnerqtqjznlyfn2attjqgt6q464333e6gd09edvthykaqh2mdut5gvy0lxmfxnt2ns7tvvze4zmpt0puh2d8q447qgk,false,390985.86502,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdx3vk9sccnre2uflq5vcwy9r38sq6pcqd7tz2awehl5shshma9e7,true,390767.778065,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwghthue3krya3va2qum3ja3ves5grasd7c3p0z8kjqrvfaq9fy05x,true,390381.92574,1,0.0016
addr1qyq7ltzxn3j0c7sgaa7gj2y2jrrenvngpq5x53twx4h2gd0arj6s4vkzcwu8leruc9zaccu9cwskv8uruke6gp3458hsatj3vs,false,390165.229315,15,0.0016
addr1q8xk3u7hsmget32ym732d3slucapz48wh8e2lysvs7rw65e7mgjydnrvvc8gl9qagcl5lrn3nq9u85dd40uktvcf3geqc95tmr,false,390000.0,2,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwv60r4u86ct2s83qkwcghg3vwuv48ywa4mechpmh8lvel5qm49z5l,true,389998.901769,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdull8nlz3u8uqwd0we40fkkk7006m0r864493nfnra4mmsqc8483,true,389883.180471,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtd9uhenfvsh9h0su0za9ypql87raz3wlswv6c9peu02gfsg3gwar,true,389883.137964,1,0.0016
addr1q85supaz530gx99nggzf4z0n09w6wgf6tv2pcfyuw8l6lltd9uhenfvsh9h0su0za9ypql87raz3wlswv6c9peu02gfss6gyzy,false,389883.137962,2,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw29nu5unyhwvpku4pnglvp603jnch7tf3ak4ehrxwuy3ftsau24pp,true,389085.670741,1,0.0016
addr1qx70v7wfrcsfr8847ts05uak0g6kwsv0dl9fx6cqa8n27m69nu5unyhwvpku4pnglvp603jnch7tf3ak4ehrxwuy3ftshl69k2,false,389085.67074,2,0.0016
addr1q8mqywkn93c95ufffmxwfstaffpxl55q7r7shflmnl8erkq6sfr0sflvl2uush6eyyf4ftvdyywvtj0f560armyd60tq0xrcrj,false,388610.706442,1,0.0016
addr1q9atyensnzwsgzzqzg9d478pwehd93hzd9f9r9tawze9p3626440dvyy886qw6muk5fqp6nfl8n9x80gaxjcylu53wesjf2fah,false,388310.9154,2,0.0016
addr1qy9dq4rnuzxwuhkzadm4af786mfh5p6h3j0nayqkjet0qpg3lxgkftjshnjuuaxx0tfndld2jnrdgs3f62357hknr0vs2vsr3j,false,388220.86,4,0.0016
addr1qx5y2m4yt052axu4dqfwv76j0pc25xyr57epfgqff0j56ftaqrv2p0ew0tf8cvssyz3xchr0lhcykagkk0hral0g5gds2t82n3,false,387463.6652,2,0.0016
addr1qygzf5k73u38zu7mhu84y56z7ne87l9wceuagesa2n6ga2m89xqu3fgnqe9ce9a0puktzk4a7ghmvlqf2dmjrs673w3qg0tqe4,false,387432.530071,6,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0cccmqfmhqd4kyvfun64kmujt6fjapsju3c9e6mhtre34qxr4h6z,true,386594.347504,1,0.0016
addr1q92f3gxk8h7ngqzrywquwd2uksxc2pffpptcv3vllr59n4hcccmqfmhqd4kyvfun64kmujt6fjapsju3c9e6mhtre34qecnfnq,false,386594.347502,2,0.0016
addr1q86tmtyqjnhau4thk06ymk444qze0eswz69nuq8jecft53ewwa0sx99nc7wd7ufvkn3waxjwz7qtnnpnkl76l77cmrtqxhyjqt,false,386383.301174,7,0.0016
addr1q8y0jxwh2x2v2djm4eq8sxwzka03zg8h9ydqcdhwltm4vr4nfmj8htnudvfmmv4lnz5g4ae0p4ahlj29t4fr78g6eakqwpacvc,false,385394.737863,54,0.0016
addr1qxn5288afzwqmgmtph78e08jhkkhznjnj60a0l4uv6ym854wyxk5esgll2j4fdztl4z87txy3mg6salzfyhaqr4hp7ksln3hz9,false,385212.900511,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwg76ayjqexxzher43jzfvrc7ff2nvp6u8jvzswve9ccgxgqrrndra,true,384907.377722,1,0.0016
addr1qyzjte27r92yrvr6e2yqtdax3nnmfauv9dcdnl4w7t5tcy3us6h9687gzywj5pd2r807hc5403qu3qkzm7e8hj9yerfqnhv7r6,false,384759.304372,3,0.0016
addr1qx6434xurr3ra6eayz36a7lucegeahgecdry5xvalfy8nkwn038d5pt687ldkcf2h20j8zt0ya2z57l6qauzx0kfetus2ensm9,false,384607.917441,7,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgr8ps2ru6uktsxljevhel8x8y5882cv6fzj3ajcv4cagnshdezh0,true,384057.511776,1,0.0016
addr1qx7nac94ztmafx8grd6cptlyqr7fw2nd07eujjtrxs5yergr8ps2ru6uktsxljevhel8x8y5882cv6fzj3ajcv4cagnssff5fq,false,384057.511774,2,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgex2y2v4ppa7p0hu5q5zma44krqj0uhd8tg8s4dstllw0q23ex64,true,384040.741445,1,0.0016
addr1q9fcdunlp8sjfen3kx4tr7jct7hr5fra9pgr8vcafu8wf8tpxljmp28vhkpe8hal8fej6lpnk7ghehp52qtnjch687ns0hkk5h,false,383702.302343,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtn9t0h7ve4q2tq3s92p3aa7d3kgwldquur78nqldy3kxxsgfpsvh,true,382221.730406,1,0.0016
addr1qyta7mv4uuhznqqtlgjys24kuzcyqzll7cswcvq6cut32cahfjc4ckrcg7x6ar7j7e9jhkzhuctrkvc9xtvhg9zntkmqfg6fx0,false,381780.212617,3,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdc2hc49ve7nehlucfvvz2u3rf9z9navrughl4p7e8snt4q8r40w4,true,381487.875728,1,0.0016
addr1q88ex3hsw2gsjj4xt5ypytu7fc56zrv8k7vwu6m59xfjr3ac2hc49ve7nehlucfvvz2u3rf9z9navrughl4p7e8snt4qeajdye,false,381487.875726,2,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0df78ajncfjqxxddtpagdg7nezy6c8d7hryclsdm9c4hrq78al9u,true,381356.189983,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww7gtmq8kmnxfpwavfl37k3j4934aw4mz2nlhy5twq7tynsmcc96q,true,381219.383465,1,0.0016
addr1qxy0rpdcnd7tlhn9x30jg6683rsd93sfkphwegk545apdk77gtmq8kmnxfpwavfl37k3j4934aw4mz2nlhy5twq7tyns9ptu2c,false,381219.383462,2,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwt8m4n9jj2yej26sdzyj7tmk6rjupwxjhha4jfrhj7ghvaq50khzh,true,381014.355554,1,0.0016
addr1vxqt5s0vueva8k4yq2ft3vktprdg3k7wg790w5n8xp4nmesunt0ch,false,380799.870712,6,0.0016
addr1qxh6le3zt64w6r3dlhdfa9s20khxjlkw9e5ka54ey87wh3r02kyepdl5n7afh8wngj2r0tt8ce6539rshzhaggdmzjds2kyzhn,false,380798.915576,1,0.0016
addr1qy7jzqe3dwk8ycqz4qv9gy8dfdgtyflx40pqy7ck7avz2xv33d6sn49r9kld6hj4ny6f7k62jzv3fj7v8dcf8zel2quqddsmqp,false,380348.474021,1,0.0016
addr1qxnvrx2chnldwjjwl056muf2h5pszs7lc90rv35ylchxkfuhmjwsamgyyejfdfpjdlm9vf0859k58eyszvczccv7ex3s06m0uu,false,380273.913727,1,0.0016
addr1q8j4pkewdjwlkunyffv3n3w24xztr46vda5gmyr9e57vclu4g66v9lk2r4fa3mc5pkmwvemekncec4rxx6uj8yp7zz4qhqrj4c,false,380051.14332,25,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwfm8nauugxedzcqxk499jmhwt3dkf4vce9t8t9qp9rnxuysy8z82p,true,379799.363132,1,0.0016
addr1qy295umq792a7rj2dhptksxpyn0wkcadlgkqczk0v28u6k6zqm32ksz75ywepw2l30u98vxxsas82rz783u6t6u7a07qez8laz,false,379200.138363,1,0.0016
addr1qxaj657xz2lwv93ltggve7aaqwse49wcljk6shn3ffpgd37negjypvmhg8q7z4ymzn242t0d2hdwg8h62w7vqm9h6deqru42p7,false,379065.64076,33,0.0016
addr1q8ntkff8883966swaa23eftcp7537adl3c2ascwxh4rvq779dllqa4sp5c5dk04rud4xmpurzgevz3nfzj5vyw339dzq8nwg8h,false,378565.888259,11,0.0016
addr1qx3f3pzddzn3prvgacnhj4hrm2hwxgtel8c29qpyhhdlq0fgad2t4783ex0zqusl60c8w6l9ejphvhhkkcgqs05hw3kqy6dynk,false,378339.774827,14,0.0016
addr1qxsqndqcevrhsvccnm6uzqz0cxs6qpxnldrglfx0fumkgrzp8ylul3zzev4kf59efa5e4e94eyjh2qsdl2ss7he773wq7glatr,false,378285.33575,1,0.0016
addr1qykerxlg3lsj2yq2gul73ctv5szeelnct8zgfsa3kazhmw32xuah2uh3tgt3tf0p3jnsc70l39093fp3san2w6g5ecfsacpztg,false,377969.7736,3,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwldqg5wslmu3wcfqy4yyarrs3l84znzeq6jy9vdguzyj7q6mctcx,true,377576.804852,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwf44c4m454xt2z3hrjmuenm0d9rsrajzv9qv673hqxeg59scza84m,true,377323.152636,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwddlys4p4smwlqpj664n2v8s60u7sauep9tnw4nesv9kuvs73e0av,true,376778.825872,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2hads3n57ggt3zcuq8927y0nny5j6q953q3uajv6s2rchsz3sf8a,true,376660.033242,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww2j4x7lvzwczkz9uult4fdc92u6yppg36t7mzdws478k7slqn09n,true,376010.444746,1,0.0016
addr1q8w79g9autc030f6r7g44s2snjddx5ps6mrd535ah3m9c4hu95w0mvfqrqdw9z57k0gpa2xef56d5aphp3y2ctfs2ppsacj574,false,375573.087422,26,0.0016
addr1q9uy6438j68vfe68cjmlj3gglskh66ud47xage58a8wrxhj4lszu7u2lgkzy65zpsld30t2fqwh4wpg935ms0qd39rhqapf6pw,false,375102.101326,10,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwstzet9sjwwr9q7nqlp7sryn0k84fcfwc54nuwqf9l73rqqtqntp,true,375000.861057,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwd96pcurkndd30nk3lacx4p2mut46er20nzvf7ddd6dvfust2fcep,true,374967.157421,1,0.0016
addr1q89pqfsc7lvqk7m7kp7lxy3jxm6hmd4ysgchwt5jcg4pt0yahucqjtykn7fmn9m230a6rd858meaglvck85glfukjgrs3dprr9,false,374871.157038,1,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtr7s3x8c9z0km3l6gf5q8vp7caun09eqry2jf66u5rhjzquf08ks,true,374434.842267,1,0.0016
addr1qx6ux2nz2t27tzp4wm0c9r8wg3sfevvfqdvw6dazh6k5a5jasp4csp2wxcgqzc6e2h0cs0n539ucpd5f47skm7fdhv2qu8kl8k,false,374332.5249,2,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdt4jkyrze2jhsavmln9g3x3hgwgy9wd5nfjxcqysu43lusvfgwsj,true,374265.785934,1,0.0016
addr1qyw7as5nzy7wfjh6v9fsh3zluy5fnncsqs2u2q5lz257w9n7tdknm4k273r3fjqfqzv070kehal8xapsgwt7vxt5gyvs4v28dj,false,374201.19668,2,0.0016
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2d0nxys58xdd2khq2x8ansx0khwrwzurk7gyym5lqprh9qpltefl,true,373083.212609,1,0.0016
addr1qyg9fmr7wkj5tdj92u6d2m5dzrkafnlxamu0c49te6un8ep8rxwwf23qwlw9aek9wvp6umqwnuvcmzldahm9prkvegds57dcey,false,372845.54113,7,0.0016
addr1q805tnsatuqw5t5pg3hh9xcems3pvkuchwyt73fnzc22p7qcazuktawjug98v72l2vx7yspceclxpxq57jf8smmn46tqmxj43h,false,371452.31,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2n4xamtm6eed8kj2egp6na5qxm2cax95v2dncpru5keyaqd5jxsv,true,371190.950221,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdlllfyalxn727hxcy0u5nt8jr5wqpptj3dl83yw0mwfyfqrpnqca,true,370974.816546,1,0.0015
addr1qxdsaa48mf0jlnjpcfe4x0ug2jcm7rzp9n3ftecy8ygnajhlcn590xywt50l3fawltsmdpxy2j2tewm5q0tfz6yhdg9sqwddfc,false,370936.140089,8,0.0015
addr1q89rs89up863a923n66zuw36zvnf38y6htcv34yq7etrnjevghsuph7p8q43cxzsdumsrxgkenducchjhpfszc4wpzesaarjwj,false,370927.874344,1,0.0015
addr1qxndk0y3z59m05np37ggm49ewzz2ef24kjh68hh6m4cggaajm3ge9r7phaptljrtycamf2m4s8xkjg0m9me0s5s59kfskt28zp,false,370812.326803,2,0.0015
addr1q8g9chx2z9gv6kj2q6r6kggkdz8h34ke947tps2ka068dwmapy86g0kr9h526rtv8qektg23p7mu7ejjq2xh6md090tsuwm6tz,false,370607.309113,6,0.0015
addr1q8vcmu7pwhjmcmllw4cr09g9478ncxsext7gd7tj5czfhkpy06j9m25xmctkx8kmsyk9mp2j4l9ngfj768t49whfwkcqzae9gs,false,370245.04,3,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww4rwyq5wkjymus2ul6q6yr04eqqtm2x25de5pt8kf7y45qzfsat3,true,369905.866537,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtggy9rzz9pvmymtccp6323r0awvzymf2gs6zv3qf837dcs6fm4sp,true,369762.289744,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2t46vsuq2xac8tm60298xfykhxzq36w9e5msdjv6xte6ysj25qd5,true,369389.16309,1,0.0015
addr1q8estug34wej6qgg4flhw3tp0ffdu6xdkn7hg8xp2ynujkqdcp4q7wye87d7jzc270s7mq7c6eze0pm96l2e0qvfaxvswd3pnd,false,369356.410478,8,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvszwgn3kym0rwylpfctpke0f5fufzgyv6hgvqm25dh0lesxxcfdz,true,368143.470147,1,0.0015
addr1q8nl45pcnd80d8ucn25fw7c4mqw3xu08u8q55nllzaqk8cyszwgn3kym0rwylpfctpke0f5fufzgyv6hgvqm25dh0lesjuk6r5,false,368143.470144,2,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2tszxphwy2ruhseyu2tfuld3srsjcjx4n62wvtes8menesk34uw6,true,367158.924701,1,0.0015
addr1q96tqkxy9lt0fkuh3utucw8xfgk9g4czj3u5u57dxzl7amxxs8peeutnkwx5gzyswr3fd9p6g605ete7mu34gqvyzxss285z3u,false,367100.77338,9,0.0015
addr1qxrt2dnqlmj9w5q3gw6ed8tlu6sw39masfhpkys5nzfus2h2k24plfjtysc2dkcmkqgxg5uqhzzc4a70mmutef9mj8ssp70tgp,false,366853.859415,7,0.0015
addr1qy9ppx6gflav3lh9zc5ulc5mp6ecz5snt78jvlczqktjh5457rfs8xneh3qlnf6qwqtwc2pvg6rskjwfkz0l0mf333rsurp2kj,false,366686.32771,3,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwf2jxtsl24zx5s6uf4z9u0tldtpvcev44f2smcl95e8u2sqpunq7n,true,366461.132899,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwq25cpfuyfws3velsaswkhw5kss8d2rvq2yu2nkkxfdynss9uh5j,true,366090.56593,1,0.0015
addr1q8frk8s4uatd4p6snwvwkvhn8dckg9npqts3krtrqcvjkj0z4v2d52zfy5zl24vezf7x2wpr85p5x4dzfnzqm629hpuscxfhs0,false,366047.7257,3,0.0015
addr1qxzn9tcxq7p95fst30ewyl0qq82q02tcqq9zayr498keqr9yd6xkdr6l05w0u0rfdjqqzxpph3cmpx4mdqvyscmh9g5sq3x7kv,false,366025.890816,12,0.0015
addr1qyqhtw329nta70vpfq7c7v8jha3c845l42ckeqn7dp9t545lldczaxyjswdx6hq6l8lhwua7zgcz4a7tm5wyqxz3dpksz7u0fd,false,365634.5323,2,0.0015
addr1qxvm93tp3xrxejzqwclem20qakyy8euhza994nud3x0n8csu77hm7k0stq847kh3hanndryecj7n3yyss6l60xa7km4sxmpwfq,false,365615.585417,36,0.0015
addr1qyk8lgdsnjnkwpwrxv0tcqytlj3gxjzn8ntnph4cps8yl0prj5vl48e0f8jtnvdhvw4wwkgy3agq4erak9zxtymhqtlqgh60vj,false,365538.587994,17,0.0015
addr1vymvpagnwjsssft6k00zl7wqwgwszjwf0pyzesfcxrfx5cs8s460x,false,365419.272637,2,0.0015
addr1qxtxl7a99wpx0e4cry27de0jeyz6kfztdragk0u776amy96cdqfmszhhnjfxhspt5jutk2kyflaw5ekygynz2uuvcm2q7jpy8j,false,365327.022645,6,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwve8teaujfht27fxdw7ysnts3f4w5edadq6chr45kj67sgquwsahw,true,365292.979185,1,0.0015
addr1qyhqhyxuat447fytdxrwa6n4jljpjfg4t3qvaxa6sffqsu4cx6c6jfy8nz36msrqddqag8xvxdps8cld48e8n0l0zpvqr6r5eg,false,365285.222948,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgsctcks3x6gw58m8fycfhndqngg7qpdsevwpvjtekmnqzqlhw3w6,true,364967.062942,1,0.0015
addr1qy6wc8qwcz2atgyuw2zdvfm8af2zxhzp96vykrgm0rj89wgsctcks3x6gw58m8fycfhndqngg7qpdsevwpvjtekmnqzqu37hrh,false,364967.06294,2,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwv3svnklkz5u654u96gdmzqtx99v0p00nje4ksrc8ly58psndmp77,true,364847.153712,1,0.0015
addr1qyntdcuq30juzpq8pczge5q4e3p7xdp43ehfyyfclc67lt60pvzqynzec0hmz50n99et7f5a0f462ptesy8zzce270vqpfscrx,false,364693.874864,2,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtpfnw4rgec6x3nv3pjq8y3ekkrjlydphphm77d49vl3apsh6myer,true,364336.119977,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwfjrazy77lvn83kwcs6symylt7x8nx9w523mfyju5hv5wrs3pr204,true,364306.008915,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwn587pvfggr6g8e45ec7vv75jyhvztmtw8k8r7sw6dnsrqg2q9c4,true,364140.278672,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgkd0dyf8nku5txuaezmku4jsyaqlkn4gmmgpwea4g4qnqsnxp5ey,true,363958.419769,1,0.0015
addr1qyrlg9n2alq78wjczpnls7h3v3q3tdjlrrcfx8c830pacxqkd0dyf8nku5txuaezmku4jsyaqlkn4gmmgpwea4g4qnqs8rk6g7,false,363958.419766,2,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0v0d4hen52wspfpqhd5ddk22e90lmx7jx0qdc9kz82pcrqmt5h85,true,363914.24172,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwfdl2dqhqhxmqgeyx7yfztcsk7863jchv3l7k7amgd5vupq09e8km,true,363897.939198,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw292z69dwsetq8wfd2q4syvda9hps6ssk60xda88gqhfyuqu26gu7,true,363896.470985,1,0.0015
addr1q98rzelvjca2mhvmkxwqmyl4ehw95mzvj045zd6svcs2nrcnan5dpt6nvnezgw2yaa0zudvfrrtug8gk6mmlqylexukstvtvds,false,363894.473511,1,0.0015
addr1q8xzjqy9vxgqsq8f3k6zsxw779msuln2vfndpddksmgyzysnan5dpt6nvnezgw2yaa0zudvfrrtug8gk6mmlqylexuksqlsrcw,false,363894.473511,1,0.0015
addr1q8djnnmxg4wkh0arkg8vmmy0vrtlt9gkz8llg8fulant00z6uyve36gl3jd3t229zwa2jp26shnjr8mesmca6fcak0uq55j4f3,false,363765.919741,6,0.0015
addr1q9yl64969clk6n6yw65467207ychwv3qjgdtam4wwprzm4ujumg8qrsh39yz6gpdrmjqjtgs9xzu5wqkm86eyk3vd02qssz83j,false,363289.790006,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwfemjm8ty8gqx9jmdnf38sga7pta6nflgprjw5zv62hthfq5fjf4c,true,362745.80433,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0u2xat33783sf46gsu9pmnp62pqkrrfp6atvqt5k52325q490430,true,362711.931949,11,0.0015
addr1q9xyjkfnhzmpgh4n0gq33wfdws9dd6y2r0f6ew29ta33srr6dhjkwauspusatsjj6dlfgdskrr4rhddzmslxpk5u9hssnavt5v,false,362524.24938,29,0.0015
addr1q8vt5p8n880m3s7jtdj0sqwqe3jk2ze7at0a8pwng6jvf7370veuwmruw2l3yc07qdv6upy83ep06h6t2c4ywdvjdl9s5fum53,false,361765.5,2,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2zrm9mjpn5cyr6zmy0qze5ag763nwxc50w9asyd6vr683swxlud2,true,360800.943639,1,0.0015
addr1qxaxjet8c7cnk7hsu78wjh3h5eku6l3j30k84ksqq5eau6gxzyrvs2gw0yrylpfnrt560nmnnr2q4jwaedyj844r0paslwuqhe,false,360462.174181,5,0.0015
addr1q9huplz9jrf4p2e8tlx6htj3wh4z7lp6f9rls89xc94neanmpn3rp27rt20xzqf40rur9nz6gmlql4mfuvazhkvxkxrsxd28jr,false,360180.049739,6,0.0015
addr1qyvf4nzp23h9ygyqte44kzvqlteguj3jvz0zvqk73p6tyv759uacfc0upsu097rxh9tulhlpxuymy8wyh064xq086s5qe3m2p3,false,360079.66026,2,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww59uacfc0upsu097rxh9tulhlpxuymy8wyh064xq086s5q3kgtly,true,360079.66026,1,0.0015
addr1z8p79rpkcdz8x9d6tft0x0dx5mwuzac2sa4gm8cvkw5hcnqnqz3kzrmjnagl7nst88ayrv7zl6rdaqkud0777cstaq7qpylazl,true,360000.0,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvmw9s89s0v5tulave3t5nd90fl3l4qdwmxc4ec5lhw0mvqaczegq,true,359162.027198,1,0.0015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtntmrj2cfwy0ma6l6kuxceh4ww5u4dcklswcqrw6kn9j2q0fc0kc,true,359157.383765,1,0.0015
addr1qykrherf6jg68zdql2lyy2z8y78rrsm7u52hyy4ywyfaaqek7a9d54kmvu2nr5495nkj7yjqjvhkhnjn7pqptxmr4pwscc4wpn,false,358708.04003,1,0.0015
