snapshot_utc,trace_schema,root_combo,latest_pool_id_bech32,ticker_name,pool_name,dedup_current_utxos,distinct_stake_addresses,dedup_current_lovelace,dedup_current_ada,min_trace_depth,latest_pool_active_epoch
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1p5ja48uqc7pjnuqvwu7cgmspvx938qpnf4zqm0x2k0ngkh4lkjx,SIPO3,SITION POOL3,1,1,143800000,143.8,13,318
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool14w9tn4w30dwd2lfv4cwjg2a2e3ukfd0nqrydx37fjzf7z5f5jnk,,,4,3,142094011,142.094011,12,324
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1g77ac5d7efytjc2rc3c8lnwl9snmlp8p7858fp06teqv6pcf694,PINK,pink pool,1,1,141857000,141.857,13,273
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool17ajuw0arwq8klfe4xy8tcqj4yetp8kerl4amzn5dsnne20wlnsa,,,2,2,141010354,141.010354,12,259
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1fv9f8phzn7hp623ypw6ctf73a98hd7nrh8wm7glpcuhf64856g2,,,2,1,138500000,138.5,14,637
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1f5qqm7029znkuzl84s9qjr4rctr4mrfsnlnl5yvcsspd6fec4tk,NEO,NEO,1,1,137734353,137.734353,13,264
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1qqvukkkfr3ux4qylfkrky23f6trl2l6xjluv36z90ax7gfa8yxt,STAKE,🌍 PLANETSTAKE 1,3,3,137054363,137.054363,13,331
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1hcg8sa642l0xeygkzvpgn3sfj5s2yeuzpws7a0gypyy7grrjcje,,,1,1,136600000,136.6,14,244
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1psr42v6rvv3raeqsg9ru2zy5dp4cchlde8hw9xthrpstx5wz7wk,,,2,1,136405751,136.405751,13,311
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1whk6lawmfz4zq5fw8zghglp23452gnm9zgs59nqafhpexwcvute,WA1,Watashitachi1,1,1,131171661,131.171661,12,256
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1tjr4zpndkvwkw3du3fvt59f5men6jhuevt7rpx6xw0wcct5kl04,SUGAR,Sugar Stake Pool,1,1,131150640,131.15064,14,244
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,CARDs,Cardanistas StakePool,1,1,128184632,128.184632,14,262
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1g4th3pqfzh4zajzrhlh8y6wpuztrkzxwt5wd7q578894j06gwfc,FEEL,FEEL,1,1,127436066,127.436066,12,398
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1sx4e8rvx2xdxgkww2fpjtmvrnaftfrtfge29xcn72hh7kch5snf,UK1,UK pool,1,1,126831466,126.831466,13,246
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1398lzhvtaa0hgz305d2jz4urfkwkkt66yv476wqe6att2f7dphh,,,1,1,125913056,125.913056,11,586
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1lhvpgr8lhsf6h03v9zqxm74pa63rdxx4yuvkqfw4tv9fua8t37a,OSAKA,OSAKA-Pool,1,1,123800000,123.8,13,278
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1prc9hna2mgamtspchrygc66s9n4tlkvh39e3t9zccef4kzc3ns2,TERM,Terminada,2,2,120756672,120.756672,11,610
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool13p67qys4zaa52phfv39dd7da5zh2vvr26gt7fwmx20slj6e6pmd,,,1,1,119824863,119.824863,14,257
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1v4wgyctxyxlcf90qtgflznv5f4fcm6cy0z80mchctekt20d3cww,CPX,CardanoProxy,1,1,118136300,118.1363,14,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool154sjkrwdu80wp6mnjvkwk55aj53l4v37z4zwulfak74vcxg60x0,ANZ,Australia New Zealand Pool,1,1,114858605,114.858605,13,244
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1d70vllztcsgx3ku8h5vnukzz2a7lpzjxfjmuqqvxtj9kq27hygs,LIV,LiverPool,3,2,114474803,114.474803,13,293
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool10jn0wjlh9y3w2ygq84u2llvlnxfz3lc4g0ssqlmpp3w3y2d2lw5,EARN,Earn Stakepool,3,3,112555443,112.555443,13,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1jmx55w5ydjkn4xd58gmr9xgt5t46ngs48aek779t92e7zcqfw97,AAATO,AAATO,1,1,110100000,110.1,11,383
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool13846y7q7tng3endxhet9qdcz5w0fjs09ytcye4dm5g54wmyqeqr,BSP,The Brothership Pool,1,1,110000000,110.0,13,413
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool176z4pf0r9p6hqvp8m333sqm6vx8tj93q5yyunyv5478m5yp8j07,RETIR,I am retired,1,1,110000000,110.0,14,247
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1sr953s548fudyhmfm082xp0mensv2gxzt4qpe466ykw0z3jjzvv,AIR,ADABreathes,3,3,108349680,108.34968,13,331
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool16rru46dcyk2h5qjwq6gnxwumdj8zkjjnhxdtvpclyq8h6q9apua,,,1,1,107824644,107.824644,14,304
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1cduc7ut6grhqyavrmm3gzcdf4qfdsjk7vdwcxy9c0r5fyaxh2sq,POOLS,cexplorer.io,1,1,106892000,106.892,12,512
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1n407tju6ysxeh5phal6pcqkcku3wzacxpreua292ms04xzraq6n,RYU1,Ryu Capital 1,3,1,106701835,106.701835,12,257
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1e98xlcgj80c3rdmm27v5hnvrdtut52e65uk0ema7ctfag596vr2,COSD,Centre for Open Systems Deployment,2,2,105840602,105.840602,13,257
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool124lm97s6f4satl7xz0ulzgg6tv30tskry3zcntwrz68n60v5yne,SHARP,CardanoSHARP Stake Pool,1,1,104900000,104.9,14,259
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1j3umdcuxcewcxz98wm3sx5xqwgxx0v7z376xyjfq4jgejpvv8fz,MASTR,Masterstake,1,1,104008813,104.008813,14,279
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xkrqy49edygfumvw9jxna55c373cmckzqq92m57ng82ycpykcmz,,,1,1,102616550,102.61655,14,259
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1c2utlagkpht4zj0jetsf245c258geuxnjqp9kf4f2z9rutx9dz4,QCPOL,EN/FR community from Québec⚜️ Canada🍁 HOSKY ISPO,2,2,101058390,101.05839,13,387
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1wggqaqs4pw2l4vml0k0p2kmvpq7pme3fl6smwc8cjjhvvuun9ww,XST,Xystence - ADA against child abuse,2,1,100824803,100.824803,13,322
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool170hmssk80z2ameg7jhj5m8psnkjejcc77vfpd0875yggxhhntd0,21ADA,21ADA,1,1,100676595,100.676595,14,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool169mewaur9ma6ffw6x90xhjj0sk9j8yu3ynqz20jh03dj20syqwc,,,1,1,100000000,100.0,14,265
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool12vv4c6z7yf8j4m2amzej4j8tn2d4dxklqk5nqztz7wl02gratjp,RETIR,,1,1,100000000,100.0,13,265
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,,,1,1,100000000,100.0,14,249
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1z5h4jhmhqrd2ndrhn3w7kr8nvcqwunds53hrs6vpzr882x4n3la,SDA,AWES pool,1,1,100000000,100.0,14,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1tpy5yawzpetcverves0h6xdycxgrstehfvrkygydt9jcqxwpw3j,MANA,MANA,1,1,100000000,100.0,13,458
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1w4am4s9w4gkt8r0245km62vtnnv9hhq6j68exzh2pyaxxfaq0gc,1PCT2,"1 Percent Pool #2 (v2)",1,1,99000000,99.0,13,254
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1aasrxs9vpr97rjlqqwpp5gnju9tp9dgtsmqqvmsy8hryuuepvra,,,1,1,99000000,99.0,14,536
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1xgwvxpas3r8nvg9z0f5cdcyr56whynkl9dpa0ukpq4ztjfspk9r,,,1,1,99000000,99.0,14,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool120563wl92yssz66evk4u9lxm7zh6gk2wws0zfe8ep4e0gc77ypt,,,1,1,98716362,98.716362,14,291
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1l0f7d56gwgdyct6vev88mnuf4ankx2fpm53plr8g6rd6zxz6del,,,1,1,97825743,97.825743,14,262
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1udv42vs52wg34268zkfsgtrzuvyskphfavaf3n8tmf4tugm7et0,DANK,Dank Central,1,1,97824863,97.824863,12,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xwy9ulstsdfwuh0q0jc76hjalvmh2mfal004ep6ka38k5z4zmh3,,,1,1,97824863,97.824863,14,258
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1nux6acnlx0du7ss9fhg2phjlaqe87l4wcurln5r6f0k8xreluez,,,2,2,97789268,97.789268,14,254
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool13ucz6778ywff5pmcag4pcknq9gm6j04qtgh65cu9c5mt73t5ulv,GLOBE,Global-Harmony Pool,1,1,97525743,97.525743,14,256
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1ar6nsa2uzng70uf8fdrttu5jhgxzgu2f4za8h845zr435nfcruw,1STEP,1STEP,1,1,97440043,97.440043,13,426
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool10mf43thtl3keag50mrlvqa78xkwg7harmu4w5yzr3k7jvw0ap43,JORGE,JORGE,2,2,96829500,96.8295,14,325
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ksfzungz56vxa9sy6hr54v5hf6qx8rmcu6734gqm3qlxucveed6,EUSKL,EUSKL POOL,1,1,96825743,96.825743,14,270
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,UNDR,Pool Under,1,1,96824863,96.824863,14,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1nr2pl3yqx65hq6y2r8unlnrejfkypeh84zezf44u7glcz50yzet,KHAN,Khan Pool,1,1,96651222,96.651222,14,258
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1srdjughnhp8xnn0wlf7gj7v9k8lmzl9ht4vhksp5qqc66fnpccj,,,1,1,96651002,96.651002,14,408
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1q2fh3cl6rx0wv5gry4qx5l4h65qpjf7x99xmq66nqj2fj5g6u9z,ASTCH,AssurancePool,1,1,96002900,96.0029,14,543
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1wvyh37mrm2rcx75gvp22cdrsy5w300aj8lglnzyxzf2hjuph0mt,,,1,1,95806122,95.806122,13,252
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1u99x2rr6trfznwakv0959llmxmtgc2nvanc067uugl3ejuvvnc8,,,1,1,93165134,93.165134,14,309
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,MS6,Moonstake 6,1,1,93161819,93.161819,13,267
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1p42f6kw9lkgw5tn77kqyrc22zrs4uq298p468gacwzw6gq0ckq2,WISE,WISE-POOL,1,1,92737196,92.737196,14,450
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool12rs385dd534g8gtdtmnvlhq63whdvc6vnuzxa5cpx843zdy73qy,TERA2,⭐ TERA2 ⭐,1,1,92000000,92.0,14,288
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1a3ekt9me035qgju0en2w39vjns9ggtewnc9fugsmpgczvgtl6u9,SA8,SMAN8,2,1,91492172,91.492172,11,269
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1853ffwhtuka742fq4av7s3ssdpvzhdkpw53th3es36zkwrllj9g,ATLAS,"AtlasStakePool #2",1,1,89445279,89.445279,14,489
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1lskcfz80qg2kr2p6776kl9emjn8ulkqsqse7um7skz4y2lwa0cu,CERO,Cero Stake Pool,1,1,88114824,88.114824,14,345
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1s4ve6tap62x9khdvhkk9f8fj74ks5txuygsnu7wkujk3jd2c0jh,,,2,2,86983212,86.983212,14,251
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool18p7p752cjnf9z8g70ygkre5cstwmgfatzuqm0tm3n2xf739j8k8,SAGAN,Sagan Stake Pool,2,2,85619122,85.619122,13,396
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,1,1,83917266,83.917266,14,250
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1x23xnrencwmp0dnpvy0y62rxq6vy803c0n5csc5hxy3cqp68693,,,1,1,79596705,79.596705,14,254
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool10wfvyl284h0eyzjtwndh8kvu36lqvptusq4nxtv52pmazpyvfud,,,1,1,79383943,79.383943,14,290
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1up53z2kadt6l5xs359ckx477rpyvyg3favh25qrhqt2ujclpq3h,,,1,1,79200000,79.2,14,259
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1ea568m9q882n0tx5d4vxff2dmz2n7rq5h62hx5ystq625m4tcfu,NUFI6,Nu.Fi & AdaLite 6,1,1,77561410,77.56141,13,257
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela,LBF4,Ledger by Figment 4,2,2,77465218,77.465218,12,599
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1qzlw7z5mutmd39ldyjnp8n650weqe55z5p8dl3fagac3ge0nx8l,BCSH,Blue Cheese Stakehouse,1,1,75780406,75.780406,14,551
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool12crd62rxj8yryvshmgwkxza7um3uhaypwdjeel98lnkf529qdw5,0PCT1,0 Percent Pool,1,1,74000000,74.0,13,255
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1k3qcz2ruwtgv0vduu6jhzu7d7uu6ca7sxz7lc3sxzwxay98k842,,,1,1,72910000,72.91,14,267
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1f5qqm7029znkuzl84s9qjr4rctr4mrfsnlnl5yvcsspd6fec4tk,NEO,NEO,1,1,71609169,71.609169,14,270
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool19peeq2czwunkwe3s70yuvwpsrqcyndlqnxvt67usz98px57z7fk,PREEB,PREEB,8,3,69743613,69.743613,13,460
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool12ur7gf2psr2grf83u6gturpv2je6vxq9rkg8malygdxqkwnqc5h,,,1,1,69729200,69.7292,14,323
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1lllmq2jgcqrag5c77lpc5m34fsqn63leadyx9tzx842n66ly3ql,,,1,1,67595177,67.595177,12,262
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1l37xvdpcl49kr3wscpjp9pr854g06nnjrlndtu3h7k6pvfapgap,,,1,1,67124065,67.124065,12,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xfkn3229pxwfmaula9vk9se4ur5x5pvxn78m7j63etgcczdhcs9,,,3,2,66494047,66.494047,13,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qqqq02jxq3q9j93devp9pts90ctm8w3r0rgek97ngujpjgpw46j,ZENY,Zen ADA Holdings 😌,2,1,66300000,66.3,14,539
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1s2gxepqa5r6qzze05x3vxunt24cmqth2d2lmfrtudfqcg5c78kw,,,1,1,65724863,65.724863,14,252
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1sr953s548fudyhmfm082xp0mensv2gxzt4qpe466ykw0z3jjzvv,AIR,ADABreathes,1,1,65487816,65.487816,13,331
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool16x5fslqfvgmsyra4vmpvuzq7p5fzeln240envdwfm2jps0j3rw2,0FEES,Zero Fees,1,1,64970441,64.970441,13,309
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1d6x9pl4uz5daucpaql34ma2aewrxnlkcrkuahf9ut6ruxzakrw7,VapE,Vape Avenue,2,2,64951356,64.951356,14,269
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qqqqvmpm9v2l0tkwx4dpzth3g85lapxjug2j6sucnphyqlt4fuu,SALUD,deepSalud Health,1,1,62758479,62.758479,14,249
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1ljywsch33t7gaf02aeeqkqpuku0ngpwl9fm04t7u5sl5xyunmgp,AUTO,AutoStake II,1,1,62700000,62.7,13,312
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool14fjmlppz76667ws3jl5luejf2wgztuhpsftulvh3ucc65anqgve,XSP2,X-StakePool2,1,1,62400000,62.4,13,309
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1k633phcvz2hjhj45evwwau4w576jpq83acg5h84w23jauqu56cw,NORTH,"#4 Nordic Pool",3,3,62249420,62.24942,12,317
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool17mr554wv653z4ttr3rydt5dsxg6r28ysu5mlz9cc5ax32gsleh9,,,1,1,61537400,61.5374,14,523
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1s3z5qsg75dar26ykyzcz2u8wc2swgq7pyp7f9sdh5n06qh3jhq2,1PCT1,"1 Percent Pool #1 (v1)",2,1,59000000,59.0,12,256
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1zmtm8yef7725p9n7x433m50kvv9xpzjujnny9m5t960g5qm30ua,1PCT1,"1 Percent Pool #1 (v3)",1,1,58000000,58.0,14,303
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool16knnvtezwzmgpnu8v03wht6y4u7mwfc7qz6y2yk62w4as4qymat,LAMB,Lambda StakePool,1,1,57999980,57.99998,14,276
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1525d8qqw9cjykckqk9dgz6xmxdevm68zyspz90ac58p4v2gr6zm,MED,Medical Pool,2,2,56474888,56.474888,13,287
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1fy5aaf5gz2646dghhm8u899mj6hyznn428sqhdx3tmqmsdy6rcz,,,1,1,55934714,55.934714,13,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1e2tl2w0x4puw0f7c04mznq4qz6kxjkwhvuvusgf2fgu7q4d6ghv,DEV,Development Stake Pool,1,1,55900000,55.9,13,441
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1f3qeehc4htjqpwv248kf5lfaumd0e84jtze379ev3ywa2w69aam,AFCH2,"African Charity Pool #2",1,1,55838031,55.838031,14,317
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool104yydru8l6rjg0c9jryy9luw2s7r9ye4u5x835kvhkngy24986h,GER,German Staking,1,1,55652586,55.652586,13,252
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xmtmp6cmmmaatkn3jd9dlht8xjyf7xnqmrurs59kj2ygxuz2jkd,,,1,1,54999990,54.99999,13,550
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool13r377w5pmy4tmhuvw0cf9q23asslzjytsruwa27tdnflq7hfjgk,,,1,1,54943915,54.943915,14,288
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1arsqn9w87wpqlm0sre66gs79dcs0jmwulytgke3vut7u62lttu7,LATIN,Latino_Staking_Pool,1,1,53869902,53.869902,14,298
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ma472xwxkcsagcff388vspvz60dms4lujr27f0ma4jegqmtqhh7,,,1,1,53637713,53.637713,14,255
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,,,1,1,52037404,52.037404,14,259
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1mux3kuy5tvxy6etqaejgxl99fcp9a2a7wy8z2mmgxcnnuu52ju8,,,1,1,50000000,50.0,14,275
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1q80jjs53w0fx836n8g38gtdwr8ck5zre3da90peuxn84sj3cu0r,000,Switzerland Investment,1,1,50000000,50.0,14,242
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1gxqgry4s75sx455a4hh0fx3qm5ckx5jl5tryn6zu77yg7y5pgsj,AMBER,Amber,1,1,49400000,49.4,14,257
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool13qdkwy5y88ncr5qpjrh8hgtf94d0zw4wuhgezjg3hvlyyrh37c7,SECUR,FOUR SecureStaking.io,1,1,49000000,49.0,13,301
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,ADAST,AdaStrong,1,1,49000000,49.0,10,258
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,MS5,Moonstake 5,1,1,48771059,48.771059,14,253
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1n940lfxkd7z73qzj5y554yrletrmgg5x2eya9tpglh3uwcqfnud,FUNON,Fun On the Ride - 0% Fees - Only 270 Fixed cost,1,1,48769152,48.769152,11,338
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1c38rf777lz0lweuz856xtetz2p2tfq04xfles089839tclt4dp3,,,1,1,48401168,48.401168,14,283
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,HUSKY,Husky pool,1,1,47864678,47.864678,14,273
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1jqxp8hn0ywdrg3clzha9c2u7qh3zsh68u55wh50vdmecupc5rxs,,,2,1,46651222,46.651222,12,261
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool135h773klt7djljmyawkh88e8qc457wxqfhc6j9h6y9n4y3sgh7t,,,1,1,45000000,45.0,14,462
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool19ru9alj7n5anmzs0f9gpzlj8kaq44yhcp45mldjvldxck8f6yg6,XRAY4,XRAY | Network,7,1,43260023,43.260023,13,325
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1j8355yxxpfuhqyda4lrj8c9cdghaang3wvwge8jq8nlxurvfqv7,LvLUp,Level Up!,1,1,42857663,42.857663,14,559
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1h66njz7qg7p3sa9dd8mptfhsy04pyxr9ca0v8zwkcz3eyg3g3au,,,1,1,42372984,42.372984,14,295
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,cf+emurgo,NOT_DELEGATED_OR_NO_STAKE,,,4,1,41523011,41.523011,13,
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1vmqjjm3macmjlsmjsff4adzhzrvu3wttq5jg6l4xxc6j7ekxfky,,,1,1,39826227,39.826227,14,296
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1g2htk67ngtrw5mz6npgu3tugmcuqfgu0lxm8m26d7x79w75xupn,,,1,1,36956590,36.95659,14,257
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1mut4phum9hegtl8m2r68gpjh5x8w8t6zwf75zrphhp3qwwrrpgt,,,1,1,36504078,36.504078,13,306
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qy23q2qe64n6awyhrz0a97lk34zzcvgpk2e4vqmhjs86swwp9gn,WATER,The WaterBear Pool,1,1,36356000,36.356,14,300
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool140hfh3ns34wzjcyz0wcmx3du493cwl3c92hsr0z8kns5gts09gf,CHAIT,CHAITEE 😎 Private Pool for Friends and Family,2,2,34638611,34.638611,13,255
