feeder_address,untagged_creator_count,total_feeder_ada,first_creator_epoch,last_creator_epoch,exchange_entities,exchange_likelihoods,exchange_categories
Ae2tdPwUPEZ42MuuqNzY77RWSfsW4g2e8PQma5AMj6JZSMGVe5D8yf7M5T2,1,748.124534,248,248,,,
Ae2tdPwUPEZEYvwenj66e91TCf74EQSXCWNkPCDxQvryprcGbJHTppjdEKN,1,741.213145,248,248,,,
Ae2tdPwUPEZ4tZNTaTwXNHsEmZM9pepUbAbsJXebnKRBxCgN2piFdbh4REm,1,740.764225,244,244,,,
Ae2tdPwUPEZ1ENeVUn2F5QWfNiTQcNCeUTcmtaPemuA7qV4QVG4QsqetTdR,1,740.000000,249,249,,,
Ae2tdPwUPEYvtC3nLF3xhR2AkhgpCb6qo8okiD2qpfTRdf6HBuR9MSiXCes,1,739.358900,244,244,,,
Ae2tdPwUPEZAozYZKQi9fGZMR52qM4wze1ZVMY1jZtSphkhkEh6g7ppZpk2,1,734.014358,246,246,,,
Ae2tdPwUPEZ7BA3oFtjS5nYHWb5vye2WEzc4ouuQh1GbGFmSjCvabjYiGmD,1,730.000000,246,246,,,
Ae2tdPwUPEZGwzg6yxSE7K1ZzqU8WPKDao3fKgYtQ5xKcufrKws3ZKmhbeJ,1,724.627256,231,231,,,
Ae2tdPwUPEYwB6cY3zCPkiou6keajKn1HgjSQ3VBFDJgt4PwG8c2Z3c1sE3,1,723.100000,248,248,,,
Ae2tdPwUPEYwmWH961eK1X7UfcqhB4LvGTDXKMfuGEzcJfvsJdVWrE1cic9,1,716.518809,244,244,,,
Ae2tdPwUPEZ8gah3jMsBDFiQHFLK5Sm646b48rjgozKL6iEaXwkA4vgQAVN,1,715.000000,238,238,,,
DdzFFzCqrhsxxCH3ew8XpqiwmQZ55t9U1iM5WKbQgu16wKShf5sbijBq3X4RekvpvJcCrJkWwmRiuT6PDFn63osfcQ6h21ZKTsEpstM2,1,708.580000,227,227,CF,LIKELY_EXCHANGE,EXCHANGE
Ae2tdPwUPEZ6BJ2th3oUfnZEsoGuQc1Msc7vcc8D1GcskUS9K2CoadcRiAZ,1,708.521108,244,244,,,
Ae2tdPwUPEYvvXvyrnWnXTkuujszKEjmcQi5WDJc3Y1cAGkfk3soEXMxq6x,1,708.500000,248,248,,,
Ae2tdPwUPEYw7U4s76X2xJeCxZTt6oMGjCd5rNNdcB9wsZNsyG4aYBGSA8d,1,705.293000,246,246,,,
Ae2tdPwUPEZAKvccXuA9ALL1g8WGgBZvmaTtHVyLoAivzirrrTXr8cCgzBU,1,705.200000,239,239,,,
Ae2tdPwUPEZ6hrKQNdAcGURNmRxmJp1X7a7PZ7o9CZ84seMwBPqMgFhNECw,1,702.413773,213,213,,,
Ae2tdPwUPEZ7CTyvUaYvrhJrunvkucYHbDZqkjXhoyMpcSAFpvdbhknvqTf,1,701.456249,245,245,,,
Ae2tdPwUPEZL671PjWdJESXpsqeJtjApZ7ren99KKyTrZuNBgSyFZdWU5xg,1,700.000000,248,248,,,
Ae2tdPwUPEZ89W2guPcNpWv6LckASEatXE16YStxjeAVXnzNUhPNUj9iiNz,1,699.443534,247,247,,,
DdzFFzCqrhsrG6PSE7gVwYKAcmqzE6Eyby4kvQairteS2X9mKBpY6Cu7n8QCGvje8gL7cDFZ6dxffWuTmUHcLAQgybbNV8bvMoxH15Ty,1,698.600000,227,227,,,
Ae2tdPwUPEZN5Fq3UEwGCb2paebyLCHRN7nHxtYSKbByHp5ipeV5oRVHMid,1,696.000000,246,246,,,
Ae2tdPwUPEZ7XDwQsDXugNGyCBF91F55m4bgj3MK6aZ1PfRQnxbL7bYYEE4,1,695.200000,247,247,,,
Ae2tdPwUPEZ6bgDK9AouTCMxvsXZz8WdUXShiKa5jKhdJmdyqrWpSVSfqat,1,690.531290,246,246,,,
Ae2tdPwUPEZ4SeEMv9EpksfudR75tKAzZX3hDyq3xeicwxZdgejhV7cTy4S,1,690.000000,239,239,,,
Ae2tdPwUPEZMPQnqC3BdxMPBJrzkC3QuSAXJ8hzYeeXx2QEvXgs7kihuaoB,1,686.300000,242,242,,,
Ae2tdPwUPEZ9GWJrHy3nzP6yrWpsvfR8ACJ5YfPP1o8vL55TVsnnSmMJvRH,1,685.546010,246,246,,,
Ae2tdPwUPEZBhoAzq26jHQSovcirWX7oJKXhbjrPfLdHnXZQEvp6168dFz5,1,683.450926,244,244,,,
Ae2tdPwUPEZH4MFzoXjJWaQMapmn5zQsgmQKv415BWVdqcsnu6r1ciL3coz,1,679.812257,242,242,,,
Ae2tdPwUPEZG3WBgAiXD6hx6XBhryeSW387eYBi2GhqhSZtrkBLPHucSma2,1,676.000000,240,240,,,
Ae2tdPwUPEZ1jEaurhv3rCAwCatBgTcaRJGVDvGW3iEFWgbyRx4WfCPG8gD,1,674.000000,242,242,,,
Ae2tdPwUPEZ1DFh5HtrWdcaQqwQGsowK8uf5dMYJqFuL2cr6MstqY1XhyNk,1,672.069000,240,240,,,
Ae2tdPwUPEZCp5mAvvJtAmqWCd7XQWbja6kvR3qKqQgb5Q14ZCUXNY1CuD7,1,670.369528,244,244,,,
Ae2tdPwUPEZAr3QWmr8sXt3bUwPwXP6TmDhgogryS5Ft1YVRC3aL7GA8whT,1,668.872895,197,197,,,
Ae2tdPwUPEYzZjH4QVTA7PfxKpUB4C8km77LESTXsuhHyTrdX86anebxuG5,1,668.133740,244,244,,,
Ae2tdPwUPEZB1EYN4cf3TqeYbApxKaupwdRFxcCpaahbaNM3YSLZg8cBnSa,1,664.157379,248,248,,,
Ae2tdPwUPEZHvfZ3Q1z6JpUKsMsKQWiEt26STSi7cja56DP9xb6ABEBBvzd,1,659.339000,233,233,,,
Ae2tdPwUPEZNCj8AikhEGZqtQt4KqtyLNRaGfNCszTU1dKjWgdWdkLM7L5G,1,658.340000,233,233,,,
Ae2tdPwUPEZ3S36iuKpZrkgj6iCur2YtF94gzmoDR2D6d98d5ztv5nLgtan,1,650.144300,242,242,,,
Ae2tdPwUPEYvwPCMMWppBMkgpiymbSeV7AfyuoHYpAvvjkz5wgcLCd7Dffp,1,650.000000,245,245,,,
Ae2tdPwUPEZ3rr3zyhkfS8cA4FPDxpesdjH4RGFGdVBxcVyfmscxa3nsZZW,1,650.000000,230,230,,,
Ae2tdPwUPEZHzS8cr8BbqvpoNzfXfDEdd5egkHqFtT2N57s5CanogzotPsZ,1,649.448900,245,245,,,
Ae2tdPwUPEZ63uQai277D1myzirb5egpnKvi1NEtBJZ8f5bGtK3bxpCc2TK,1,648.800000,243,243,,,
Ae2tdPwUPEZ8G2UvbKox8ZRw9xtSLgKQ77g3kTeTyXCHSKFJNeMqmfUrR39,1,648.216550,244,244,,,
Ae2tdPwUPEZ3XG5zNRj4VBsXJWWqoHE1mU8sPP3sSQaWSRXsvgrSDKGk7BD,1,640.400000,204,204,,,
DdzFFzCqrhseUoRAA9PFPkRCLbGgMNqTNqWSwmVD9eGW8svbwZamXWLk7wr8BJmJKxjd2RkhwWeW6i5WZ1Lzq2CAfmoGqFhqaZRM359F,1,633.730000,227,227,,,
Ae2tdPwUPEZHkEYx3V6MabtuazFYFyCuYEVFQDBMVFUTbLsktWcNpQGtWKu,1,628.227400,232,232,,,
Ae2tdPwUPEZCxAjDaqgVnq8zEM91aJ4SywJUdq6Kka6yu3ebUxb4vRKw5UZ,1,626.825213,247,247,,,
Ae2tdPwUPEZAunZoookLeMNrdgJsAnAsEw7zPNA3wr3SmJvNpDjc2Y9tj7M,1,625.700000,248,248,,,
Ae2tdPwUPEZ578Ui1fBQ8ypJhYCyYee4L6hMUwP9dhSRWuDUbEUV2MtcKFP,1,624.728009,249,249,,,
Ae2tdPwUPEZFKVcvTSjHWUDQhcpbKSu22yh5B5LHmeAf4x6psYvSkzoLGcn,1,623.885281,248,248,,,
Ae2tdPwUPEZFJjEaZXfhUA3XE3ozFSD8tQwrGQGUG5xELjYtHo4TyAhx4uu,1,622.806811,248,248,,,
Ae2tdPwUPEZKDQJq79DoW8YVA7KzoYdv1JRcv3CX3bmBReo15CBsFwo1nok,1,621.604309,245,245,,,
Ae2tdPwUPEZ7SJurpx788nYqQh1f39JD2X87SmDShtnY2BAm25hUCa4jAoj,1,621.000000,246,246,,,
Ae2tdPwUPEZ1ui9pzzpJvMtCmvJNCAk6dtjYSsFBw7S9zCEmCauwsuNTFTS,1,620.000000,247,247,,,
Ae2tdPwUPEZCvn793xf8ujdzuYNnLLpXs5RTiU5vj23Xfh7EtMBCRjKEA7c,1,619.694309,243,243,,,
Ae2tdPwUPEZEjjUYY7cdEb7fvzrDSHPjnkA2fcgPNHZ8VnbqyPM2BmmVKJG,1,609.465116,239,239,,,
Ae2tdPwUPEZLcjWAYaHcU2tjQvWqt1YnCBYpWnQyCqbzmEzPGDdU9PHjp13,1,607.608859,243,243,,,
Ae2tdPwUPEZMQuw5ZFaVjLS2b3excfmk1RwPoTBxvSUF3TKLbAPfWd8ZRXj,1,607.000000,242,242,,,
Ae2tdPwUPEZ92TPyJYYethFTNWRUbcbmN8N3doJWTCMZz6VbbuM8kET6ioo,1,602.000000,249,249,,,
Ae2tdPwUPEYwNYQyzRLgfSLmaLnHVrZy9TsAirQKqZ25CswfXgxmuYNs1rE,1,601.833443,248,248,,,
Ae2tdPwUPEZEGUZAKK9mJFCRtSbPv6dgsWpWtnkosYFDbzsQu15xbjcYtuM,1,600.398000,248,248,,,
Ae2tdPwUPEZBRW931qDVsRi7vAKkBEW7S8cGwfiX65oZfXZCyvNdmCTy2rE,1,600.000000,238,238,,,
Ae2tdPwUPEZFJAtaa71Do2XZ5UvtUzE4XZxP1iEHy5aYgYQNDRqYSVbEWi7,1,600.000000,246,246,,,
Ae2tdPwUPEZFQ5gXDsCYW5zF6nYo6vAcH6J58XCanrbyd8Ekf3sDCiYsYHS,1,597.215300,238,238,,,
Ae2tdPwUPEZHuMGfSaspGe3MHxN7bSXdN2niTSSQpYUEGWF5yDa2aum66v8,1,594.759803,242,242,,,
Ae2tdPwUPEYxTUAuN4G957HyDmD5WqD28Lpuk7nGpbSjmSDheQRQhH6m1LJ,1,589.287296,244,244,,,
Ae2tdPwUPEZAgKtJ91BLXdhvQj7z1urum7ByFSnoRfxjKGtYqquo8qtmaUY,1,586.615728,244,244,,,
Ae2tdPwUPEZ9vAAzRQud88k72JQyc6ycRfMB8FcmgFbX95bCQs9VjU5ryn6,1,586.000000,245,245,,,
DdzFFzCqrhsycz11j5sr2dNwibQLWU1ZrHvq5HetsXgoCgz741Qm7uPPpMog9qpMxRhqivq2TqdLgtMQ2z5t7NmUgfB2EVfeFyDutdoT,1,583.830000,227,227,,,
Ae2tdPwUPEZJV5HANNfc7HZWd5LD8ZrgzBgZqU9ptweiDkUExvn1AhtP3qa,1,582.100000,238,238,,,
Ae2tdPwUPEZBVaRffe1scxsnFGPqFoQB9hde33EWYqqLx8USZBfVjoSbn5t,1,579.400000,244,244,,,
Ae2tdPwUPEZGmvRCxQCBhPPgH2oPB1bttzY9nmEebhRxeiSed3vtnKNRv7D,1,577.000000,249,249,,,
Ae2tdPwUPEZ71knYrSzEQC8fURGXqm5xwT8snuuwQgtbF4TTriWyAGAwoLd,1,576.860630,246,246,,,
Ae2tdPwUPEZN1NMr6MNpFyEMTk6MuUX6HGf2bKTqGwckr64Sz9Ak2kYbmjb,1,575.543351,214,214,,,
Ae2tdPwUPEYxVZjMhHeAWxAoH4LoJSmt7CzB1HsCeeEoUasbyLMn6fYyfgC,1,570.533285,248,248,,,
Ae2tdPwUPEZHE45dNfSqcRBJo7zNieeMsPqNBLJvYxVCjna8eHTTwwnnw5U,1,570.224775,226,226,,,
Ae2tdPwUPEZ5KMW6fg7VgWPgDMwQmFFf6KeGwt1VzfQeyrgxDzp1qqLC89X,1,564.820515,248,248,,,
Ae2tdPwUPEZFWHowS4jduPn9joRfNyvubXn2ikWuBicto9jXLYk3SDUcKhg,1,560.512274,247,247,,,
Ae2tdPwUPEZGB5dwUhhoWKeuMBg8NuLEpdP2hqdGAA21s5zerwp5uthN6Qm,1,554.000000,198,198,,,
Ae2tdPwUPEZGDe9sxvnXSg9H19HsMrEbC7wm3cEc1bzssZHY3fs62oF97k2,1,549.700000,248,248,,,
Ae2tdPwUPEZ8H6ooHkc3TXGSm5s2EUN6GHmPYnSAht166BfpLQqHBUZMvpD,1,545.000000,246,246,,,
Ae2tdPwUPEZ1J2YxUoxwp5LdrhnD2EJfBY4rtPMFai3DUjH8YQxV2HXsP19,1,543.000000,249,249,,,
Ae2tdPwUPEZ7FipjVS7UchjVH1YQUgskTb6fhnvTB7YCnUijvDrxErGtvuL,1,541.873700,244,244,,,
Ae2tdPwUPEZ2nvQEdpiFMdJNA8TXwp5ie8fSTWMG37jRvk2PkHpeMt2DMSX,1,539.417530,244,244,,,
Ae2tdPwUPEZMZMdDTddsz9UPXexfaUWgG7rFq2RhtBsCxofGNFVK12aajn8,1,536.616550,246,246,,,
Ae2tdPwUPEZCPzvt7gaG4iCU5SBBt5YEjQZ8Wf6XX5EccvahxuB1AFxXRYs,1,536.000000,228,228,,,
Ae2tdPwUPEZL7oyGjhRhayLzHJrGV61MmY9q1Sg1voaNEWtijvnmpU4MF9q,1,535.730879,246,246,,,
Ae2tdPwUPEZ9zGDYxw3qZWbDmP3Mf9aG1GnJ6D7WtSbEZmF3VPHcyTJW3x3,1,530.000000,242,242,,,
Ae2tdPwUPEZHcJQxZiHmZgAcDxJ2F3sK55U7NCrf5Zejr2FBaYvqaRuaTCt,1,525.397237,246,246,,,
Ae2tdPwUPEZ8ogRuZXzF9HisctSQY7AxLDnHDWb2DtWRdp3kmrffh58WtAj,1,525.160594,245,245,,,
Ae2tdPwUPEZ3vQujn4K9kiV8U9zHtWBxXoFFD11tY2gBBbqx7gUSLR9VFeF,1,524.362743,249,249,,,
Ae2tdPwUPEYyE2jyhcZy6otCTv6B1KSgCZpkcRLiPpsPK7VuB9CkBBaLJQF,1,524.211920,212,212,,,
Ae2tdPwUPEZDkQ4pgacBBHibVJn2xzkXit39TXcbvUKwj33dg3TuWj7BuCs,1,523.100000,219,219,,,
Ae2tdPwUPEZ2K8uuZRwgy7Zxqs7XaxPJAoWz6dq1BWKNScD94xi3ZXf6Pb9,1,522.641252,240,240,,,
Ae2tdPwUPEZ4jWvt1R3cQwmjjzroUFrxPg8tnsJCG1dP2WGtr8yFN7cXYHn,1,520.000000,246,246,,,
Ae2tdPwUPEZ9HpiaSEr4mms75Jq9og2H8ghozCUzaa5iVzYLR5JUpakoXoP,1,519.480100,233,233,,,
Ae2tdPwUPEZ4QGK5ErATwGrTsuSNXCgHBvMcPK3SkwUFZBMg8HhZoXYRfgJ,1,517.700849,244,244,,,
Ae2tdPwUPEZG5fWADr18F3qsK6yRaPPouxpde1kzfdF15hQWZtniuRkHXxx,1,517.419200,238,238,,,
Ae2tdPwUPEZLL4RW5HQC4jSVu1ToynQd6Xx5L7yZ9WCsEqqVgyDEHAMbznd,1,517.000000,246,246,,,
Ae2tdPwUPEZFJ6D9r2pKmDqMFdaoAnSfgmhSvsgmix36dZtMnuNeBAxKzz6,1,515.527237,243,243,,,
Ae2tdPwUPEZ9omBTr98xkbQavP5GvdnGyrufKkNYgFwvN5knCf2y54evXTr,1,515.493000,247,247,,,
Ae2tdPwUPEZAvHBUrbyutLGqteUNtUhM8vVdwkyrWGtEUpjgzsQo3dhKrTd,1,511.320443,231,231,,,
Ae2tdPwUPEZ5FyidFdGxYxxDzesX5i1yRyPCYhGZLsK6ahb7wussjADqHRq,1,510.000000,248,248,,,
Ae2tdPwUPEZEQdTyDyARX3otiqbnddja7m5wvSXDHPtWxBARBYHU9iLMtyw,1,510.000000,234,234,,,
Ae2tdPwUPEZJT8qvUGoqqtBcX1ecHib1JR2jS4SwEbRwU2X9dqQ8c8XLVug,1,510.000000,246,246,,,
Ae2tdPwUPEZ4HN19ivaWz7NDwZsxpuPSyz7KXfGnYvbkrJ25zKu8UYuRAL8,1,508.000000,244,244,,,
Ae2tdPwUPEZGbNkd8ByfLGtVg95uH78T5cXwAdTtQKv18mtfmfqMrn3XVqJ,1,505.877673,249,249,,,
Ae2tdPwUPEZGk3ZKvRfGZyZQFBTqZze9aZkBWrBfopdJmueRNndVPyz87rf,1,502.661147,246,246,,,
Ae2tdPwUPEYwAc4dAqa4buyx4B7gnDktjCPk7ZmKAGD1Hyui6rgAL4qDcfZ,1,500.000000,212,212,,,
Ae2tdPwUPEYzdZzBaXBC3HswHfFEePVvyzfenaPfDYRNsAvhNKySUKDexkq,1,500.000000,240,240,,,
Ae2tdPwUPEZ6XDn2SBx7U76nyfK8iv43AdcGDcvWrTAQDfCdwUsdLGcMwcc,1,500.000000,223,223,,,
Ae2tdPwUPEZGUdqVquYebQ2tzn6ikS7e4WRqsze4dG2VtE7Be9FXCBzEreB,1,500.000000,242,242,,,
Ae2tdPwUPEZJiJAY31CZQJ3Wu7pZubfq1W99bf7oAJDqrURJ1GUNpq9epE4,1,500.000000,217,217,,,
Ae2tdPwUPEZKv5C6TAWk5rDzL2PfKzioHt5QCBGNzF6bAVzvSVnmRPgD6G6,1,500.000000,247,247,,,
Ae2tdPwUPEZ8dKsuHwf3d4qEa7tn7sDZKDcJ1n9z4pmzqVQjWVsp1fKSyi4,1,499.818000,240,240,,,
Ae2tdPwUPEZEXYLSuNifN51ZSee8JWZnXaHUM5pNgpTxSuxXnhsWsXzyaym,1,499.499000,248,248,,,
Ae2tdPwUPEZ6AwEN9ftC5U116zyWqAuzcSUMfgKczhboYcYGLjwsYfMGTxE,1,499.400000,248,248,,,
Ae2tdPwUPEZDMhSvmesPspZNpwmgJZo4ueaftypXvAhXDGRFcwRFgzknpHV,1,499.000000,240,240,,,
Ae2tdPwUPEZMGQ7XxdQ8L5HjJyEWZC5deXudfhGhJ9RStS9CYTm477NWsYJ,1,499.000000,242,242,,,
Ae2tdPwUPEZApj9fkRsGtzF1CmEGPQra3M3uc42TRfGmMGH6wxS2n1uZNin,1,498.000000,248,248,,,
Ae2tdPwUPEZLmisuujkTCsXbuLiSvcST1xqytjUkyESiuk8P7CsNw42FEVp,1,498.000000,248,248,,,
Ae2tdPwUPEZACd3vYDXVUvTLiy7rfTiRy9UNHvyQmdtupWnfj4ZCASLNy2j,1,497.512457,220,220,,,
Ae2tdPwUPEZDhJywdGvjpYhMqVTvQVCS3qABQWs3YAVVGL6yaU85p8WcKxP,1,495.000000,246,246,,,
Ae2tdPwUPEZ8EiAXNeDJCTUohmwdUuWfSBA1fdLArvF5UUqrQtZzu9nf9pg,1,487.915131,242,242,,,
Ae2tdPwUPEYwt3rXdBwybzcCGF5s37reeANpvS1FuTFjmxHJaYjGt2qAZkS,1,486.215300,242,242,,,
Ae2tdPwUPEYzR4nzJn7xxP3RQ8pcSe1b3a1noouB8MhUndwDeKtfx66Ge99,1,485.560000,242,242,,,
DdzFFzCqrhsyivWqNhhPfP9Jw6f9jUDmFGvSUarqUxdTTSYpP17TJFNdCWuDRzAUoUB3rXe412R6twVwHRHvcywBoX7eywZDxCPhHaA2,1,479.040000,227,227,,,
DdzFFzCqrht858V9YhjXzkfZMsB7GFgjWy32npyRGVpWZni4jzK3FKQ2xy9gVFzww3oWfmxvNzu7jgbdrATeEtkLHexSpwHEtD8XM5v1,1,479.040000,227,227,,,
Ae2tdPwUPEZBD6AHXUQEdfJBCvMrf5qAiufyc7XhpoUW5AbPRTM8T8EPXBD,1,478.520000,248,248,,,
Ae2tdPwUPEZFMH8BkSoKUSLCuBHu8sCQCG5enjpPBVKo4JnUurrLiCG2Mx8,1,477.000000,248,248,,,
Ae2tdPwUPEZGCDSR89HUx3WpA54rjdM6fK3vpqeCKHEH4oG8rdWPWzBcDun,1,477.000000,244,244,,,
Ae2tdPwUPEZ5gYjPGEBdodHEw2W3cnk9K8bVBUUwam1Tz7vJt2irXkQgPgf,1,476.000000,230,230,,,
Ae2tdPwUPEZGxMtPKimbeu6oXbtqvyUFtwh1fuamnKE5VMMkBFDneAxxdhS,1,472.300000,246,246,,,
Ae2tdPwUPEZJJLQBTYKyhj4Pd6DHbq52m4zzSXa8N4G4xn5KpMamKF612mT,1,468.946294,249,249,,,
Ae2tdPwUPEZ6cVr3MSMnkubpxa5y5XSBUdaaq8JH5JEoLKGAMGA9AAU6avj,1,467.386600,246,246,,,
Ae2tdPwUPEYy824RPS8TVVHDUdmvXwKBPuAnEyFDGSemv87Mtxuzz7zbY2p,1,465.061000,243,243,,,
Ae2tdPwUPEZBMzvx4F9YwXSeTVszY9aqB2qdP2xUg6EVjNHhuAVEWPXg6Qp,1,463.132441,244,244,,,
Ae2tdPwUPEZ73Y5x41FJHtRg5oZXGnturWxXGQ8GHBMt9BBw2UsfbsP3TM4,1,461.216672,248,248,,,
Ae2tdPwUPEYyp6vCLvE9aE1rj1ch1thEDZ6A65AoiE4cRoMa32BQdpnvYFi,1,458.600000,248,248,,,
Ae2tdPwUPEZ7gR5odzGBa27KSXYVqYKkt5td4mWEomdPeNpz75RJmR5jHoF,1,458.600000,242,242,,,
Ae2tdPwUPEYwuKJhyWUyZap6GHyqUti4CUVobVKqiQyshDpLUnuGyjbh7Ei,1,457.541000,242,242,,,
Ae2tdPwUPEZ8RuXMhuxCds2NDaWgkHkBM9TzUaFd5w6awgiMpYwugyExiXS,1,455.517992,242,242,EMURGO,NOT_EXCHANGE,BYRON_DORMANT
Ae2tdPwUPEZ4bR8FVqrNHW5nn8YwqtxJHMbnUg2gfUHhAj7goZVdAVtdPHr,1,453.545000,243,243,,,
Ae2tdPwUPEZLc1eHf89M33FJGF9DAW3KYpCrYRd6azf48a924mBafwhnQdP,1,451.600000,242,242,,,
Ae2tdPwUPEZCRPhT5NaXLC6TBrSqzEEYnkqJAxJgoHrbdrvWqpT37g3eCrB,1,444.000000,248,248,,,
Ae2tdPwUPEZGfTtC8qLfokuarTfAC7FZKUsZUN9VZ85gWxBstSEwJ4jrkxK,1,441.000000,246,246,,,
Ae2tdPwUPEZMo8jppT5jDCjf5tETwNMeFk3oBbT3vtqZLS4qG4xRawgoH1Y,1,439.814076,239,239,,,
Ae2tdPwUPEZDRtY91PMvmrmtMhMR4qKJzvWu3ZFkNuNpAcQbxhdg5SMAxfQ,1,438.011812,242,242,,,
Ae2tdPwUPEZ9PdTYRQhKQCjHMBiog1LdcEC8qoNXGxRBv2WUX9HkiYZGprK,1,435.820557,248,248,,,
Ae2tdPwUPEZ4E5uBVBKcNfc7ArroHEzf7j1EjcRJZXdJXLnoxcnEA21pNp2,1,432.028950,248,248,,,
Ae2tdPwUPEZGvNZR31mtF6mz6wm3UC59vmEw5Bh9j2UpvEWApfSRkfG1uNy,1,430.780300,243,243,,,
Ae2tdPwUPEZCPW9Stn3VPaZpYoqbefXME6knmZbHFeXg9QayqKbrWdUoNN5,1,429.956660,246,246,,,
Ae2tdPwUPEZJc2j2D2XjoPHPscrVewUXZxarqy69AjVwrLyonS137hbRZ8e,1,429.641013,230,230,,,
Ae2tdPwUPEZ2Mo6BRL5wCkHAdbvAVnAsx1FNd5pVmS89Uhd6i2XAABLmiRp,1,426.291998,249,249,,,
Ae2tdPwUPEZ5ZaAp6vZbwvYhFnZHGSvtn1PEEqj83d9Vixk42duvmjxS8WQ,1,424.900000,240,240,,,
Ae2tdPwUPEZLc4aofPdYMyzETJ2w3pFZruXeu9qBvkUCazcARkhHadjYRRj,1,424.200000,239,239,,,
Ae2tdPwUPEYyYJ2dSCmTWzkJ8ia3u44Dwc9DuYDPLUd45X5WC5qaa7KV7y1,1,422.467567,244,244,,,
Ae2tdPwUPEZ9K8Fku4gpokByChybSUGnH6kEyW1mdKYhbTyggmrYkEQDyw6,1,420.000000,245,245,,,
Ae2tdPwUPEZDhupURXuYWB8yW5vxxrktpSH5JAs23Ab6S7tLyWua89R1moA,1,420.000000,240,240,,,
Ae2tdPwUPEYzZquDMoDPvJYHbX5V61g5E5eSAkWm2B4FUdp5nni2AwXs84o,1,415.374141,248,248,,,
Ae2tdPwUPEZLpcBqrY6c5ESQvM6nzr6XGVqzfFbLTc4LGCKmoPPqfDagqSU,1,414.671173,245,245,,,
Ae2tdPwUPEZ1Rg8Jz34bzGAgcnck3dM4RZhqRrJW2mNbcmLKorzXt4QXaVQ,1,413.556577,249,249,,,
Ae2tdPwUPEZBHrRoLvZKh8MqvHfjThgxq96zaqZe4n6BEkdHYz7dWXGQ2Hp,1,410.100000,244,244,,,
Ae2tdPwUPEZ82AnGbTrxkYLGMWUz3ueth4z8dqpimP81MYtWYZYWtu69Fku,1,410.000000,244,244,,,
Ae2tdPwUPEZ6Si3GL3cjnQmo7VnjUhPtmgZZZNrxte6KargSXF3W3Npi3vw,1,408.989000,247,247,,,
Ae2tdPwUPEZ1Wrg5THQuQN46Xj6png9GTSSTqr4Tprc2ifepJt438jLkGEu,1,408.835027,248,248,,,
Ae2tdPwUPEZ4pVLpUDtwdrtUSQftsRpjV1CWYv4R3ZFTKcSLa2LKXrrWttc,1,407.000000,224,224,,,
Ae2tdPwUPEZ1JR3pYL6YrnWRVqwPysS8uws2SMERsM8JJ5Xo8mLSuHb6iRm,1,400.207148,248,248,,,
Ae2tdPwUPEYxHRGJFEu9h7SUJiZk6eNfADA5nLE113a1HekUMFWG1R1xxiX,1,400.000000,220,220,,,
Ae2tdPwUPEZ2DWobjwUaemE9q33CyCR5VULVu3bvJZieNxri17w3Mr2USbC,1,400.000000,244,244,,,
Ae2tdPwUPEZA7SYsPb6CRNjmy7ZXF4VaS8HCsTGn6Wo6Tndme3q6yakDCFW,1,399.037763,239,239,,,
Ae2tdPwUPEZABgnm6Vbw9oEssVTaU41oPRQ83u2rNUsNx47ETwo2ppKthyr,1,398.800000,239,239,,,
Ae2tdPwUPEZBbDXQzYedZ6VJieTQUeP334eEuBtekivJuYgQCe1FgBVq82B,1,397.279629,245,245,,,
Ae2tdPwUPEYwRPUKhSLi27c49MtkDhRWL5T5AZ8QhRH3pQJCnbzC3Ud1bar,1,397.200800,224,224,,,
Ae2tdPwUPEZAXLTGo9DLKwGNHg4M8SnCEwJwDYST7VSa7rzQ1AHi11VwgjW,1,397.080623,249,249,,,
Ae2tdPwUPEYxFBjsYazSZKLnnioDG1VPvJ1Ne9kMxppCcDN1NJr44xeeKcf,1,397.000000,246,246,,,
Ae2tdPwUPEZ9qySTHPp9jM8bvKYDJFmJgaV58uyj4V6uhNj1kEYwZFusTS3,1,395.000000,247,247,,,
Ae2tdPwUPEZF51ZecAa68VxztFHAswBFLit3BN4zib3peNABzQVzBdzQHsn,1,394.919572,244,244,,,
Ae2tdPwUPEZ6Wn61uv9yqNwS1ETNqBzYXHp2MVC12xJAQ2Ej4waHfHLb3sc,1,394.803800,199,199,,,
Ae2tdPwUPEZ4FHGcrtm4JAGKqzmhDJPaiiJNU5Uvjb9xMkXHE853pc6yoz6,1,392.618000,240,240,,,
Ae2tdPwUPEZH6zKqUHY83vUTbp6Afe4JoQn94aGbKDzz5PTPXUPpGpXS3AT,1,391.300000,248,248,,,
Ae2tdPwUPEZCMWCfTSjTEwsmaazTxBPex6LHherFn9bUr8uGZxQnSGGrtku,1,389.876451,244,244,,,
Ae2tdPwUPEZH9chB51JW5FLQQKUQicXFCTTasga1zNUWrrDrWBLxCHFuo3x,1,389.700000,245,245,,,
Ae2tdPwUPEZEesLPuQkCJBHLBUfFRfM783RHvss3My4GvAz72CtUSwALG8T,1,388.556200,248,248,,,
Ae2tdPwUPEZ1YZL5ZSCPv5JkxfauSAdpuBGpJSjf2sEniBwQrmQ8athaXpt,1,388.000000,246,246,,,
Ae2tdPwUPEYxHFoqobcdii8mM1sDf8qqV3vNgFJFCM7v64SzZSeY4TjjcoG,1,384.940000,246,246,,,
