stake_address,overlap_type,emurgo_outputs,emurgo2_outputs,emurgo_ada,emurgo2_ada
stake1uy7y46g7dh69jrc0cxxknncctt9m7jge9eyfvuklsmnx3wccp86v6,BOTH_EMURGO_SEEDS,1,1,3472.7000000000000000,3472.7000000000000000
stake1uxy9knleswpfar58clt8p5rd704jwps958wapp0t2u06glq75llu0,BOTH_EMURGO_SEEDS,2,2,3468.8353490000000000,3468.8353490000000000
stake1u9snz755edzd5jky05qaxnteykpg2p80wg9tsjxa498nevqe7s927,BOTH_EMURGO_SEEDS,2,2,3468.6897790000000000,3468.6897790000000000
stake1uy8ud44xfpvqjth65tsgq8vz52av2en0uvewgv8ehvmucxqz8s37f,BOTH_EMURGO_SEEDS,1,1,3465.1400000000000000,3465.1400000000000000
stake1u900jamzd3hy37cgmr4drdp75wxa34acprj4rpvzftgmmzs8jaa8w,BOTH_EMURGO_SEEDS,2,2,3458.2587310000000000,3458.2587310000000000
stake1u8mnurl58ewggxrz84ntaduj3nl76968jntpyhu05n6qcwg78x5kd,BOTH_EMURGO_SEEDS,1,1,3454.0083340000000000,3454.0083340000000000
stake1u97x6pdkkx3rz48qankf8vfq66cuamlmka6gurpucwq8a3cputyzn,BOTH_EMURGO_SEEDS,2,2,3440.8315510000000000,3440.8315510000000000
stake1uy7mcmn577gt58j77mq2fc0jnr9amwhmtj6eplqk65spqzsu0k5wk,BOTH_EMURGO_SEEDS,2,2,3417.2256200000000000,3417.2256200000000000
stake1ux3x7jptpd2kf5xqjelh6u4uy9hmejqsspqtyrv3kl5hczs7vrrcc,BOTH_EMURGO_SEEDS,1,1,3416.1345540000000000,3416.1345540000000000
stake1u82kanyu59ga5e0vc3laj6mhw0td76ndpdgkyqajmcsaqdcr6m5z2,BOTH_EMURGO_SEEDS,1,1,3415.7712250000000000,3415.7712250000000000
stake1u9ktudx3vddp08zqc83s4ezshcxk85v6fv6pjcs96yerrcsrfc8s5,BOTH_EMURGO_SEEDS,13,13,3415.0242350000000000,3415.0242350000000000
stake1uyw72dn0r6m7c99z4x2f27m7t0r0scd3cl9mus2eznqh3pqv5jvsx,BOTH_EMURGO_SEEDS,1,1,3410.6131370000000000,3410.6131370000000000
stake1uymghlkh75ucccyy439upey3k0vj4tzm4wp8s76v84990xgjcy5zn,BOTH_EMURGO_SEEDS,1,1,3407.1182910000000000,3407.1182910000000000
stake1u8h5vnqyezfcttckspfkv3d97lt2e9p0c6r07y96lmfwyjsh4p345,BOTH_EMURGO_SEEDS,2,2,3393.0000000000000000,3393.0000000000000000
stake1u8cw2ajd6kwd2r47f8u5wr3xan6ensa76haqzjm5y0a8eestpmkuh,BOTH_EMURGO_SEEDS,2,2,3392.5639810000000000,3392.5639810000000000
stake1uxyan06dmu9pmvajvlrwrsfl920uhz9sgpum2yadqxnk6pc3kl4wt,BOTH_EMURGO_SEEDS,1,1,3389.0000000000000000,3389.0000000000000000
stake1u87w0y36vqw83y72v7wtexeywqjwggsevfdlxnf8qpmcazc2hl46u,BOTH_EMURGO_SEEDS,1,1,3388.7425210000000000,3388.7425210000000000
stake1uy48a28as30z3y3d9cqvf76xacc4gpftgsd3mkrrp5c3nnshf5hzy,BOTH_EMURGO_SEEDS,1,1,3385.0244940000000000,3385.0244940000000000
stake1uy83p9a2mcaeccdkgvrefkt5rwtzxav0ukgjhapmcjat9nqk3qqdw,BOTH_EMURGO_SEEDS,1,1,3371.1813900000000000,3371.1813900000000000
stake1u90zsa569xsxeawf9hwm47srhw5wgp9zzns3476hqk27h0qyk8n66,BOTH_EMURGO_SEEDS,1,1,3370.1006100000000000,3370.1006100000000000
stake1uxqsljk7jucsmer60m75339wgej5uzfxymtkhmlnw8an0nspc25t4,BOTH_EMURGO_SEEDS,2,2,3366.0073350000000000,3366.0073350000000000
stake1u8tjmkmut674xh4k99vds6n0453f6ckalkhn9w6vlepre9gz83vet,BOTH_EMURGO_SEEDS,2,2,3362.5828510000000000,3362.5828510000000000
stake1u9ndy7xz9nuf45khc3ttjdq4yk3lh30njgjka5g8jcpy0fc0ylqzl,BOTH_EMURGO_SEEDS,2,2,3329.9406240000000000,3329.9406240000000000
stake1u85k5l7v9heyqlw6gsfpe2ueweq4pshwe6p2v9e70natm2gqgz4r8,BOTH_EMURGO_SEEDS,1,1,3326.4890570000000000,3326.4890570000000000
stake1uyvn34scj8q9jaqlewyw506q30r93h2eln2snfjphjyrzgq5ehez7,BOTH_EMURGO_SEEDS,1,1,3323.0000000000000000,3323.0000000000000000
stake1uy2t7msmz7537tqj3kahengcfcdk3mclks3gqyxryq7drnqlvu69q,BOTH_EMURGO_SEEDS,1,1,3314.4548100000000000,3314.4548100000000000
stake1uymxnjel0q2t843qxqxysmxwp6cur02tth6dq4whc42qufcsccxk8,BOTH_EMURGO_SEEDS,1,1,3297.5981000000000000,3297.5981000000000000
stake1u9sxr428hwu8h39v7f57haestg78j2h8p40qa0alu27fd3cgjm4jh,BOTH_EMURGO_SEEDS,1,1,3294.7696740000000000,3294.7696740000000000
stake1ux4uq0x0e4l5srn4ze3kuf6cpgu5scrc6v0fmfwjw6c2nvg8h7mmg,BOTH_EMURGO_SEEDS,1,1,3294.2015000000000000,3294.2015000000000000
stake1u8tr7ujznasej0eslj8d0s6n7vs4jyw4qt2ntt9qxyhd0vc50y8rd,BOTH_EMURGO_SEEDS,1,1,3291.7971670000000000,3291.7971670000000000
stake1u8agyy2yjm3kvd3tdh8h4ewqw8t8s8rxv5vswxxccn50dws7ghq9x,BOTH_EMURGO_SEEDS,1,1,3287.5322580000000000,3287.5322580000000000
stake1u93kz0emwx9c3tt3nhnkfkmv2ukk4nlp3se34g48zfmk3vq7hdugz,BOTH_EMURGO_SEEDS,1,1,3268.6540300000000000,3268.6540300000000000
stake1u9mcdgtvknzd0d3l3j6q329dtuxvt0n5hc6hqp70afhhracz3j95a,BOTH_EMURGO_SEEDS,1,1,3266.7391340000000000,3266.7391340000000000
stake1u80ner33gvu6c02j9d7ffm0j9dmv6ncqlk4tc43ujah65mq03vt3c,BOTH_EMURGO_SEEDS,1,1,3262.0000000000000000,3262.0000000000000000
stake1uy9xlah5rvplp8h8gqrr8za0naln2lzs93ccx4teg0hpmgskwveqe,BOTH_EMURGO_SEEDS,4,4,3259.7770800000000000,3259.7770800000000000
stake1uyk04lkup5t6wfw8y2lygu8r2qkmlkq298z60554u7sh38cjzgvf9,BOTH_EMURGO_SEEDS,3,3,3259.4943920000000000,3259.4943920000000000
stake1uy2j9vn3pgx5g775saqj0t3nlwpguq9w5uh78hax8367x0qsnc2qf,BOTH_EMURGO_SEEDS,1,1,3258.2390740000000000,3258.2390740000000000
stake1u8h3gpcyhzhg9kfnv5dasesclufpplx4zqtq0s8tnr5yczg8tzcze,BOTH_EMURGO_SEEDS,4,4,3246.6425030000000000,3246.6425030000000000
stake1uxm28d4sc5lz5y3pt8epcg447r38pdm02e4lrl5wqvynukcverxjv,BOTH_EMURGO_SEEDS,1,1,3237.0000000000000000,3237.0000000000000000
stake1u9r4kyyt6ecvxq5la6d5448g7tz9fzntp5gssggdp0ya2qsdxfkel,BOTH_EMURGO_SEEDS,1,1,3222.2137770000000000,3222.2137770000000000
stake1u936tfkzeldde0d664z7nr3v90wnw98cqq9mt2puv2qnrdg2ea82a,BOTH_EMURGO_SEEDS,1,1,3208.1783940000000000,3208.1783940000000000
stake1u907p0fss2adee8dxqwzhc8xpqrl2a28scdzcqarva4y5qsva4qra,BOTH_EMURGO_SEEDS,2,2,3200.0700000000000000,3200.0700000000000000
stake1uyvp0kkh975maegq6sp5rr7g9zsch3gh9sr9t4gsc3xur0qml5amu,BOTH_EMURGO_SEEDS,1,1,3197.7980000000000000,3197.7980000000000000
stake1ux2s8tpqfmq4rsxwxglmx02lh9m45adc4kc46p85pk3lqlgzpteg5,BOTH_EMURGO_SEEDS,2,2,3195.6804530000000000,3195.6804530000000000
stake1uxg3faq9tajc3da763apwyju5ypstmkjn557mryu7zxj6ls4t2apm,BOTH_EMURGO_SEEDS,1,1,3184.0000000000000000,3184.0000000000000000
stake1uxe5ph4ssmuyxwnvfh5uat94ak76zcqm8hxexevzcmp43yqxqm9sz,BOTH_EMURGO_SEEDS,1,1,3166.6530100000000000,3166.6530100000000000
stake1uxyfva2400ehsel2pcfjsjjjyd8ldtm45rs32pqa398qjzqgrv8c6,BOTH_EMURGO_SEEDS,2,2,3157.3731320000000000,3157.3731320000000000
stake1uykeldju606xua62u0fatz7dt5npssvdr4f2p4qgp7jgwdqlav5q0,BOTH_EMURGO_SEEDS,1,1,3156.8080940000000000,3156.8080940000000000
stake1uy2tc4cflf47vq286nec92ky9q0srrf4wq7vsrufqhpalvc0ql6lh,BOTH_EMURGO_SEEDS,1,1,3154.4000000000000000,3154.4000000000000000
stake1u9dlrcxrvnmsetq2e7l5v3cxwdp7y5ghfrnuzjl4tuem7fgcpn9jh,BOTH_EMURGO_SEEDS,2,2,3149.6288280000000000,3149.6288280000000000
stake1u8eg0dvvhylwvtuhem2hf0p2zk6h9svezuktxn3vrtw5ueq7vk5el,BOTH_EMURGO_SEEDS,3,3,3148.0805490000000000,3148.0805490000000000
stake1ux5vgrv2y4n56eqt0h3hzmj7ka2cq05wxkjvh9e6mxku5cg5nw0cs,BOTH_EMURGO_SEEDS,1,1,3142.0000000000000000,3142.0000000000000000
stake1u8k0lyd77ryej44g4y4spcq2g93p9zm5jf2nrmv5q0v6vdsnf02d6,BOTH_EMURGO_SEEDS,1,1,3130.5542000000000000,3130.5542000000000000
stake1ux37unsd7h54fag09uytqmx39z59l7w2ze9zk3gaqf4rkjs6s3wck,BOTH_EMURGO_SEEDS,1,1,3119.0159800000000000,3119.0159800000000000
stake1uyc3h9vz7e7x5pq6k9px0arwmf2frhxetckwn3f5wp6m9ecyk40qe,BOTH_EMURGO_SEEDS,1,1,3116.8087720000000000,3116.8087720000000000
stake1uy5cfh4gv7vq89vxhwfds3yhl8289e6lnvx0yx66yn2jg3gv89pzn,BOTH_EMURGO_SEEDS,1,1,3109.1000000000000000,3109.1000000000000000
stake1u9ev2etnpnjhf87jqc7w668nvfz6tfzs5yz5dw98a0kcp3s5pglak,BOTH_EMURGO_SEEDS,1,1,3104.0000000000000000,3104.0000000000000000
stake1uxn2cgwuwcmhfsrsp7u6gzmzqjs4xh99qkzq850wf3vxqrcehxwyv,BOTH_EMURGO_SEEDS,1,1,3099.0000000000000000,3099.0000000000000000
stake1uydcuar2mgwqkfvhac5f770djxpphm694ugh9ze8aktzwscpvrcpz,BOTH_EMURGO_SEEDS,1,1,3098.1334040000000000,3098.1334040000000000
stake1uxregjlpgavqnmfwejvrv6j0zarthlpphrugj8vy5sdlq9cs8u3nu,BOTH_EMURGO_SEEDS,2,2,3098.0000000000000000,3098.0000000000000000
stake1uxrmkh7sgqatpkq5zrm79lrajvtxnm7j2stvvuduu75csdqjya475,BOTH_EMURGO_SEEDS,1,1,3086.7871290000000000,3086.7871290000000000
stake1uyygayqun6kn74h55jtx0qy4t4y3gq6pdzthhdwj69krtwgq898vm,BOTH_EMURGO_SEEDS,1,1,3079.4234470000000000,3079.4234470000000000
stake1uy4xuz5p6vmdg28ll98jwj6huvvw3uvdv09cy25rd0g5p0c9kf7yq,BOTH_EMURGO_SEEDS,1,1,3068.5359100000000000,3068.5359100000000000
stake1u9gyn7nakzckck54nhd8nacf2tf8ezkmmwnwa8wn5c6u26g8uzsh9,BOTH_EMURGO_SEEDS,1,1,3062.0000000000000000,3062.0000000000000000
stake1uyq8pf0ngagn7wj8cq4rx3phzsgr7rrv5hau0tggz6gmzxsh65q4l,BOTH_EMURGO_SEEDS,3,3,3059.2969210000000000,3059.2969210000000000
stake1ux3dtndnyhwwg6cvsgly0nytry3gel2zcyy308fraumh38c7frga0,BOTH_EMURGO_SEEDS,1,1,3056.5243620000000000,3056.5243620000000000
stake1u876waghm353u8y4gjdfekxpe85w94gf3zvnx44w52lkmlsxe8d6u,BOTH_EMURGO_SEEDS,1,1,3050.3578600000000000,3050.3578600000000000
stake1u96klxvkgaxvl03ulurufn0r9upzehsna9n2kz9fz9kh73c8u4puh,BOTH_EMURGO_SEEDS,1,1,3047.8376000000000000,3047.8376000000000000
stake1u8vnt9z6y93c8hh84spmtvz6dgwtmhn76m4z6tek7vy7uus0q42tz,BOTH_EMURGO_SEEDS,1,1,3044.2801970000000000,3044.2801970000000000
stake1u8neepaqm2xghr6nfvgrq969yuptv3qvgnmdfcjm345ux8sn0a5u9,BOTH_EMURGO_SEEDS,1,1,3033.7103630000000000,3033.7103630000000000
stake1u9a9cmsu5yqr4yyxnpel4peznmxv7edxfzpqmacpktun0fc834aj4,BOTH_EMURGO_SEEDS,1,1,3031.5464070000000000,3031.5464070000000000
stake1u8vkkdxmlcnw2g5v2pwakhc09k7ne36ul4fh2zvxaxe9zdsx30fpe,BOTH_EMURGO_SEEDS,2,2,3030.4120330000000000,3030.4120330000000000
stake1u9pllx9quk8wckuwme8hcqz04gcrf7nqfaqxwpyte22wnnsjrlv89,BOTH_EMURGO_SEEDS,1,1,3022.4334260000000000,3022.4334260000000000
stake1u9gj6rdpdeuuk2ywyke2q4yzesjpjjeysx65k6vm6ev7wrckf4jmq,BOTH_EMURGO_SEEDS,1,1,3020.8694100000000000,3020.8694100000000000
stake1u8xanscjvlx56v8ntj0httc0yfw2e6d0kud0fuq2jtln6eq54ldds,BOTH_EMURGO_SEEDS,1,1,3020.0333880000000000,3020.0333880000000000
stake1ux7yg5hev2r04wyghed0lcmemvn5he9h0a2pgnv8qpq55ac6ysluu,BOTH_EMURGO_SEEDS,3,3,3017.9406720000000000,3017.9406720000000000
stake1u8ddge5ulyhhfnfjjnt5s3t3k44kcsx33kl705jr9s0yqhc0zylq9,BOTH_EMURGO_SEEDS,1,1,3017.8717420000000000,3017.8717420000000000
stake1u8eu7h5u6yjrntxd0gez35g5f5luhp5rf48jlyk0vry44nq27ppea,BOTH_EMURGO_SEEDS,2,2,3015.0726000000000000,3015.0726000000000000
stake1uykgqdsyqf50lafwkxmmyxsp8h6y7gf6d3lwlvthkartfxsewcsd6,BOTH_EMURGO_SEEDS,1,1,3005.8894930000000000,3005.8894930000000000
stake1uy2t5zr0rldcltk8vgfzlu7zzt64c309l8zqq0wtcc5w8jcgkyppx,BOTH_EMURGO_SEEDS,1,1,3005.6958900000000000,3005.6958900000000000
stake1u8tpxafg0quxya3zde4a0qd37p4j8vam25kah8g79nhj3rsaccra4,BOTH_EMURGO_SEEDS,1,1,3002.0000000000000000,3002.0000000000000000
stake1uyynrvwp9clslx9kc9fgqcjv29yxhza62athyhacvz8l2qqyk5j4r,BOTH_EMURGO_SEEDS,1,1,3001.3946000000000000,3001.3946000000000000
stake1u87k6rhs3g8zm2rej2ahhwgs4gnzg2xjlg9tuyhudrckjzgpuhe9z,BOTH_EMURGO_SEEDS,1,1,3000.2281990000000000,3000.2281990000000000
stake1uxp6tgqtzksl0s4nmux4pd2rhn5tcpx35t0phnyezw9ul9s3w3wes,BOTH_EMURGO_SEEDS,1,1,3000.0000000000000000,3000.0000000000000000
stake1uylyzu9eshj4ddykt4g5et8cy4lu9te8nc2f5lwp3qeee8qccwc4u,BOTH_EMURGO_SEEDS,1,1,3000.0000000000000000,3000.0000000000000000
stake1uy30rangj0ev9j590we5ryk2kq0ps5enpw5euhee7f67w3s59ny0p,BOTH_EMURGO_SEEDS,1,1,3000.0000000000000000,3000.0000000000000000
stake1uxaz0j7qu4v4zewppqshaeu56nm35ew3qavgu5mxyunpkmsdy80f3,BOTH_EMURGO_SEEDS,1,1,3000.0000000000000000,3000.0000000000000000
stake1u8vennjph502mq9h6wxu7qcwn5747v2takpmzavc4u4f8zgr6ltzn,BOTH_EMURGO_SEEDS,1,1,3000.0000000000000000,3000.0000000000000000
stake1uyjf5h9zgnzq89r6768r8t9n45ds09plz5kv89amhq5xsgcv9jxk3,BOTH_EMURGO_SEEDS,1,1,2999.8756000000000000,2999.8756000000000000
stake1uykkv38ae2w4qfjxu334j4agn77h75r47upv27g6sctnghqzc5lfm,BOTH_EMURGO_SEEDS,1,1,2999.4000000000000000,2999.4000000000000000
stake1u8vzettssq83shf5h77w9ftr2evska33qmxrvn74tvcyvyqghqy6r,BOTH_EMURGO_SEEDS,1,1,2999.1623990000000000,2999.1623990000000000
stake1uyhyrvd7ejs42g3r79v88xs4ncemcnypd9rpmxl54yrk6qqqu5jj2,BOTH_EMURGO_SEEDS,1,1,2999.0000000000000000,2999.0000000000000000
stake1u9mnt97jn7e5asgng43xulmge83tnwx7mxcq5t7ra035v3cl7ykca,BOTH_EMURGO_SEEDS,1,1,2999.0000000000000000,2999.0000000000000000
stake1uyfe73ah6hctvq5krdj62u9gsmelzawmq9j2u7jsrhn4jugsutxsq,BOTH_EMURGO_SEEDS,1,1,2999.0000000000000000,2999.0000000000000000
stake1uxw2eg4fga8azkv7hprjljy5z236ehurz6ntfg0wes7sgdgsmd6ts,BOTH_EMURGO_SEEDS,1,1,2999.0000000000000000,2999.0000000000000000
stake1uxdmldtrgeg8w4er2chgsj9e0s5mmckau5j9k09n53wg2qqxaqkxx,BOTH_EMURGO_SEEDS,1,1,2999.0000000000000000,2999.0000000000000000
stake1uy2dptukc5nenptxqvvugjjqq3kty0jktvveuszp6n99luqa26yt3,BOTH_EMURGO_SEEDS,1,1,2999.0000000000000000,2999.0000000000000000
stake1uykg2m0q8hxvfs56wcak3zwg3yn685vwxgfxp4vpw698yrg6exlnp,BOTH_EMURGO_SEEDS,1,1,2999.0000000000000000,2999.0000000000000000
stake1uydujycxc0f07skvkgvf6dkk7556m9ezgykxws05kgd4g4chu9z9h,BOTH_EMURGO_SEEDS,2,2,2998.0000000000000000,2998.0000000000000000
stake1u98ce8qmpxshjmfcntf0vfgycxq8ela3s4k6e3nery6e5asad2hwh,BOTH_EMURGO_SEEDS,2,2,2998.0000000000000000,2998.0000000000000000
stake1ux5xp2r99xph68jnyjcctgmhjsejqga9ecesmzhg7anz0zsh20dpj,BOTH_EMURGO_SEEDS,3,3,2996.6270400000000000,2996.6270400000000000
stake1uxe876alkwln5cq6a9zftz8muj8ttgay540ur2hwjetyupsp6jj0f,BOTH_EMURGO_SEEDS,2,2,2994.8318590000000000,2994.8318590000000000
stake1uyh9g47zsyu2s56dgtzna8vq8pqlunyav37fr02ajc379js30rvvh,BOTH_EMURGO_SEEDS,5,5,2993.1461650000000000,2993.1461650000000000
stake1u8rykw9ptztewjxjup73na9juw5qpqvlzxfk8sa7u76q7tswh2sq4,BOTH_EMURGO_SEEDS,1,1,2990.0000000000000000,2990.0000000000000000
stake1u97jfm973w8pvnwgqdtkvfa4ew73mjtge4zgr3sne947npgnl7lmk,BOTH_EMURGO_SEEDS,5,5,2988.6892530000000000,2988.6892530000000000
stake1u9m302vtrf8qcwnpxdcxkcctxw3v7u3vlml5r4543d72g0cpzhppv,BOTH_EMURGO_SEEDS,7,7,2976.4776630000000000,2976.4776630000000000
stake1uxecl5md04tv38unq6jagm0mhkp8wsqlz0m3flpxh7wt62cyquy05,BOTH_EMURGO_SEEDS,2,2,2973.0921100000000000,2973.0921100000000000
stake1ux23pv58620q0pg56x024dnc8w02a6tu26y7y9cg0alnrhc3k8fpn,BOTH_EMURGO_SEEDS,8,8,2966.8566810000000000,2966.8566810000000000
stake1uygcf0vddhptn65qvmmm6k5474ylemkrea0xhnm2z856dfgd3jjwq,BOTH_EMURGO_SEEDS,1,1,2938.9172830000000000,2938.9172830000000000
stake1uytl5f0d7rwzjrmnvqyugwwhfjzzefjj3txrtap4jdhdz8qcmpszd,BOTH_EMURGO_SEEDS,1,1,2934.7666760000000000,2934.7666760000000000
stake1uxkw2fshf0703dywfgpkgw5t252e4rw3z767g0g2k7xa5fshyem4p,BOTH_EMURGO_SEEDS,3,3,2933.6991540000000000,2933.6991540000000000
stake1u9crq04gqgefva9q2l8ktzxytdpm20835c5q9yt25p0h75g0uq0t9,BOTH_EMURGO_SEEDS,1,1,2930.2950000000000000,2930.2950000000000000
stake1uxdtc45xhvxdvzq67sen0q34fndelm9wfxzrflv7u00r84c7gd5vj,BOTH_EMURGO_SEEDS,1,1,2924.2600000000000000,2924.2600000000000000
stake1uy6pecgzk5874xlugryw583psl8h4ax24xxjfp0m3jfcfds7xhvuh,BOTH_EMURGO_SEEDS,2,2,2923.1319400000000000,2923.1319400000000000
stake1u8jkehr0mrgkkl7a9rm6x7yyrcumlde2xlfwwfqynqdr3nc3afghq,BOTH_EMURGO_SEEDS,1,1,2922.9529510000000000,2922.9529510000000000
stake1u9kn57fyltwgaegrs4d5ycdvmprfxja7ngg4p5ru03zzq5q27tr3p,BOTH_EMURGO_SEEDS,3,3,2920.3149530000000000,2920.3149530000000000
stake1uyt9mpkzrcwjju6c94gnzc3dstnsu74kwt4amv4zm2afm7qwn4rpv,BOTH_EMURGO_SEEDS,1,1,2919.7716480000000000,2919.7716480000000000
stake1u9j7r3xm4h3vsnu8rtawg802cdfz4j334g2sgdmgv06fd6gr29jva,BOTH_EMURGO_SEEDS,1,1,2919.0575350000000000,2919.0575350000000000
stake1u9art27w96vwdz2ruhmsx4wefl2sfd6k2z67e5tvu83azjqhjl5qx,BOTH_EMURGO_SEEDS,1,1,2914.3051410000000000,2914.3051410000000000
stake1uxdej8cmawmezhq58z86jxyvmaw0v5c27xmxtwukj3jkleg0em9k6,BOTH_EMURGO_SEEDS,1,1,2905.1124070000000000,2905.1124070000000000
stake1ux5es670wr38zypm4aw5t0yrvuyh9l3vyfvj0kmx0pjkvxc32dhmv,BOTH_EMURGO_SEEDS,2,2,2903.5000000000000000,2903.5000000000000000
stake1uytguyprksvr5rswkcvnlqff9jualmnsxn4vnpcw0zucdmgw2cf0e,BOTH_EMURGO_SEEDS,1,1,2902.1744330000000000,2902.1744330000000000
stake1uxx8a324k58a23gvyzz9602ec7n9q9pdrp3szl5k5c9esrgajn89v,BOTH_EMURGO_SEEDS,2,2,2898.8743730000000000,2898.8743730000000000
stake1u9dq3c3s23hdkp97urcz8de2z3kv95m4kre0nz4wm89ef5cxq22sf,BOTH_EMURGO_SEEDS,3,3,2889.9790100000000000,2889.9790100000000000
stake1u9rljvrlw5u3xjzy3s4ufqj0gtymrhc4kfc7vlzun3wf4jgfr3msl,BOTH_EMURGO_SEEDS,1,1,2884.1607510000000000,2884.1607510000000000
stake1u96y2tq2tcya8nvehgyvg8lggh8scfknntjw6868ln6k48c2avqgn,BOTH_EMURGO_SEEDS,2,2,2884.0184010000000000,2884.0184010000000000
stake1u8dva8r7vg0lcukhqeufxjj3kucu2srvyr9jnwzs70wuhxsynuqxs,BOTH_EMURGO_SEEDS,2,2,2880.9950290000000000,2880.9950290000000000
stake1uye3hcd33s49wty25nmur28cnvtlwsducau9p854wwcj04cp54f3n,BOTH_EMURGO_SEEDS,2,2,2861.5663000000000000,2861.5663000000000000
stake1uyvr8tyghsd0jkedfg3rq3hgjr6wxljnfz06dydp77e462sdjaqgh,BOTH_EMURGO_SEEDS,2,2,2850.7032670000000000,2850.7032670000000000
stake1uxad7zp3zntj3cu7exuxmer6kvlajgctl95a8gn289xne0gpuayfs,BOTH_EMURGO_SEEDS,1,1,2834.0621000000000000,2834.0621000000000000
stake1uyuv437pnw9c9z05l7rzsl5hd3x0hnx38l9qfa0gm4xu3lsmg4pqe,BOTH_EMURGO_SEEDS,1,1,2817.8133060000000000,2817.8133060000000000
stake1u9v4e09skqzrpqp0narwmzgtl3j24ct9uqmad4cjmwzfynsphd063,BOTH_EMURGO_SEEDS,1,1,2815.4000000000000000,2815.4000000000000000
stake1u88skxw5yxz20fp38k20aduld5ms7qyjecg26q7haa5xhuc990vaj,BOTH_EMURGO_SEEDS,1,1,2811.5589340000000000,2811.5589340000000000
stake1uxkgngsq5fjl4arel3zzqhdwpwz86qhnlj9sj8z8mkuy65qy86eca,BOTH_EMURGO_SEEDS,1,1,2799.4467160000000000,2799.4467160000000000
stake1uyxa04acrav2nd30258q7kd57nav6txr60kgn73pjv8mx0cf7pduv,BOTH_EMURGO_SEEDS,1,1,2790.6816700000000000,2790.6816700000000000
stake1u8ep0gu5653c5enafdx40uw6q3c7ddq0clc8k5el5xtuw6sw4564h,BOTH_EMURGO_SEEDS,1,1,2787.0000000000000000,2787.0000000000000000
stake1u9tjx9g5mgazvxff3703uk5xz5mqmqdsde25yy8v2fk93vsgd4fje,BOTH_EMURGO_SEEDS,1,1,2786.6858110000000000,2786.6858110000000000
stake1u8pqtalaqg6getlh0hgsdqavrce64stcm637emltp757zas0503gs,BOTH_EMURGO_SEEDS,1,1,2784.2120000000000000,2784.2120000000000000
stake1u9utwjxqlqpg0ed494u0efmh0e4fms0javkq4008m3vt45gvr2uty,BOTH_EMURGO_SEEDS,3,3,2780.0091890000000000,2780.0091890000000000
stake1ux2y6e5pevudvhckw58azlj56afv6r0smtq7dqhdsl5f9dswmr98k,BOTH_EMURGO_SEEDS,1,1,2777.0000000000000000,2777.0000000000000000
stake1uyk59qn5qzgtkzu6htjktxcd93umuqn99dla6khcmd067fcj70dn8,BOTH_EMURGO_SEEDS,2,2,2775.5476000000000000,2775.5476000000000000
stake1u9qt5fawrzhwmg50kl6kza590y0xh2jk8jqr03man748kls4u6l4w,BOTH_EMURGO_SEEDS,1,1,2764.5341350000000000,2764.5341350000000000
stake1uxk29u7wjzauvhlp2yarmrmwt55raxye76remuyy78u4qeqjca4d8,BOTH_EMURGO_SEEDS,1,1,2764.0000000000000000,2764.0000000000000000
stake1uy0n9tcgqcrrguy5nulcxhrumtjhm053rll5dta38ytvszcy8lc23,BOTH_EMURGO_SEEDS,1,1,2760.2999990000000000,2760.2999990000000000
stake1ux898lg2lzxncu4j0jd6zzfaxkjfhfgr7t8te6eaqteey4g8rqzze,BOTH_EMURGO_SEEDS,1,1,2755.4472140000000000,2755.4472140000000000
stake1uxuk223dq76t42m6ctvl56q6j6p8ynvz7xr5smk2p2cw9ds8qqhzk,BOTH_EMURGO_SEEDS,1,1,2744.1147530000000000,2744.1147530000000000
stake1u80n26hr8zeqe748egvwnv2fgvsxq280ud9caq2te5n7pdgrcfuyr,BOTH_EMURGO_SEEDS,1,1,2742.1541000000000000,2742.1541000000000000
stake1u8le5xpnyewjkq4audnz9mn4xev8x04g50ugsz0wwtxngvqpxll7s,BOTH_EMURGO_SEEDS,1,1,2729.2031160000000000,2729.2031160000000000
stake1u85q46vnv038z88cmre7pr9knyjhdd7nz254aus5emn8mhc7tej09,BOTH_EMURGO_SEEDS,2,2,2728.0881540000000000,2728.0881540000000000
stake1u8tcjy378sdlxlsec7kaas26npdx0zk8sz7urm3gcqmmxpclt65qg,BOTH_EMURGO_SEEDS,1,1,2724.5105600000000000,2724.5105600000000000
stake1u8du4zuhd532pm2ymym9ugz7gc39fxrtuu7antwat0uvptgmwdsuf,BOTH_EMURGO_SEEDS,1,1,2721.9810000000000000,2721.9810000000000000
stake1uxhg8dadu78jdudatpxee5ud0s0q05n7s489vmscpdxhaggujvhlh,BOTH_EMURGO_SEEDS,1,1,2709.4172300000000000,2709.4172300000000000
stake1uymxvl5lpxh7qn8leqanemul90yx63ztpu2fe7e2muhvt0qhy0wgn,BOTH_EMURGO_SEEDS,1,1,2707.0031240000000000,2707.0031240000000000
stake1uytpcqh0sspvqq0w0d82m8wqchuyucxj32uwtmntcxzezkguguwjz,BOTH_EMURGO_SEEDS,1,1,2700.0000000000000000,2700.0000000000000000
stake1u9fa3we9rewgn2sgygxymjhs0kvq8sf7lkd8m5avsfux9kscsrw96,BOTH_EMURGO_SEEDS,2,2,2698.0000000000000000,2698.0000000000000000
stake1u88xmp8vywnp8t4swsvac3n8hnugzph9ah53s9h0lfpdmec76y6p3,BOTH_EMURGO_SEEDS,1,1,2690.9215610000000000,2690.9215610000000000
